providedName,finalName,geo_informed
Lasioglossum orthocarpi,Lasioglossum orthocarpi,FALSE
Lasioglossum ovaliceps,Lasioglossum ovaliceps,FALSE
Lasioglossum pacatum,Lasioglossum pacatum,FALSE
Lasioglossum pacificum,Lasioglossum pacificum,FALSE
Lasioglossum packeri,Lasioglossum packeri,FALSE
Lasioglossum pallidellum,Lasioglossum pallidellum,FALSE
Lasioglossum paradmirandum,Lasioglossum paradmirandum,FALSE
Lasioglossum paraforbesii,Lasioglossum paraforbesii,FALSE
Lasioglossum pavoninum,Lasioglossum pavoninum,FALSE
Lasioglossum pavonotum,Lasioglossum pavonotum,FALSE
Lasioglossum pectinatum,Lasioglossum pectinatum,FALSE
Lasioglossum pectorale,Lasioglossum pectorale,FALSE
Lasioglossum pectoraloides,Lasioglossum pectoraloides,FALSE
Lasioglossum pensitum,Lasioglossum pensitum,FALSE
Lasioglossum peraltum,Lasioglossum peraltum,FALSE
Lasioglossum perdifficile,Lasioglossum perdifficile,FALSE
Lasioglossum perparvum,Lasioglossum perparvum,FALSE
Lasioglossum perpunctatum,Lasioglossum perpunctatum,FALSE
Lasioglossum petrellum,Lasioglossum petrellum,FALSE
Lasioglossum pictum,Lasioglossum pictum,FALSE
Lasioglossum pilosum,Lasioglossum pilosum,FALSE
Lasioglossum planatum,Lasioglossum planatum,FALSE
Lasioglossum platyparium,Lasioglossum platyparium,FALSE
Lasioglossum potosi,Lasioglossum potosi,FALSE
Lasioglossum prasinogaster,Lasioglossum prasinogaster,FALSE
Lasioglossum pruinosum,Lasioglossum pruinosum,FALSE
Lasioglossum pulveris,Lasioglossum pulveris,FALSE
Lasioglossum punctatoventre,Lasioglossum punctatoventre,FALSE
Lasioglossum puteulanum,Lasioglossum puteulanum,FALSE
Lasioglossum quebecense,Lasioglossum quebecense,FALSE
Lasioglossum raleighense,Lasioglossum raleighense,FALSE
Lasioglossum reticulatum,Lasioglossum reticulatum,FALSE
Lasioglossum robustum,Lasioglossum robustum,FALSE
Lasioglossum rozeni,Lasioglossum rozeni,FALSE
Lasioglossum ruficorne,Lasioglossum ruficorne,FALSE
Lasioglossum ruidosense,Lasioglossum ruidosense,FALSE
Lasioglossum rupticristum,Lasioglossum rupticristum,FALSE
Lasioglossum sagax,Lasioglossum sagax,FALSE
Lasioglossum sedi,Lasioglossum sedi,FALSE
Lasioglossum seillean,Lasioglossum seillean,FALSE
Lasioglossum semibrunneum,Lasioglossum semibrunneum,FALSE
Lasioglossum semicaeruleum,Lasioglossum semicaeruleum,FALSE
Lasioglossum sequoiae,Lasioglossum sequoiae,FALSE
Lasioglossum sheffieldi,Lasioglossum sheffieldi,FALSE
Lasioglossum simplex,Lasioglossum simplex,FALSE
Lasioglossum sisymbrii,Lasioglossum sisymbrii,FALSE
Lasioglossum smilacinae,Lasioglossum smilacinae,FALSE
Lasioglossum sopinci,Lasioglossum sopinci,FALSE
Lasioglossum stuartense,Lasioglossum stuartense,FALSE
Lasioglossum subversans,Lasioglossum subversans,FALSE
Lasioglossum subviridatum,Lasioglossum subviridatum,FALSE
Lasioglossum succinipenne,Lasioglossum succinipenne,FALSE
Lasioglossum surianae,Lasioglossum surianae,FALSE
Lasioglossum swenki,Lasioglossum swenki,FALSE
Lasioglossum synthyridis,Lasioglossum synthyridis,FALSE
Lasioglossum tamiamense,Lasioglossum tamiamense,FALSE
Lasioglossum tarponense,Lasioglossum tarponense,FALSE
Lasioglossum taylorae,Lasioglossum taylorae,FALSE
Lasioglossum tegulare,Lasioglossum tegulare,FALSE
Lasioglossum tegulariforme,Lasioglossum tegulariforme,FALSE
Lasioglossum tenax,Lasioglossum tenax,FALSE
Lasioglossum testaceum,Lasioglossum testaceum,FALSE
Lasioglossum texanum,Lasioglossum texanum,FALSE
Lasioglossum timothyi,Lasioglossum timothyi,FALSE
Lasioglossum titusi,Lasioglossum titusi,FALSE
Lasioglossum trigeminum,Lasioglossum trigeminum,FALSE
Lasioglossum trizonatum,Lasioglossum trizonatum,FALSE
Lasioglossum truncatum,Lasioglossum truncatum,FALSE
Lasioglossum tuolumnense,Lasioglossum tuolumnense,FALSE
Lasioglossum veganum,Lasioglossum veganum,FALSE
Lasioglossum versans,Lasioglossum versans,FALSE
Lasioglossum versatum,Lasioglossum versatum,FALSE
Lasioglossum vierecki,Lasioglossum vierecki,FALSE
Lasioglossum viridatulum,Lasioglossum viridatulum,FALSE
Lasioglossum viridatum,Lasioglossum viridatum,FALSE
Lasioglossum viridipetrellum,Lasioglossum viridipetrellum,FALSE
Lasioglossum weemsi,Lasioglossum weemsi,FALSE
Lasioglossum zephyrus,Lasioglossum zephyrus,FALSE
Lasioglossum zonulum,Lasioglossum zonulum,FALSE
Leiopodus singularis,Leiopodus singularis,FALSE
Lithurgopsis apicalis,Lithurgopsis apicalis,FALSE
Lithurgopsis echinocacti,Lithurgopsis echinocacti,FALSE
Lithurgopsis gibbosa,Lithurgopsis gibbosa,FALSE
Lithurgopsis listrota,Lithurgopsis listrota,FALSE
Lithurgopsis littoralis,Lithurgopsis littoralis,FALSE
Lithurgopsis planifrons,Lithurgopsis planifrons,FALSE
Lithurgus chrysurus,Lithurgus chrysurus,FALSE
Macropis ciliata,Macropis ciliata,FALSE
Macropis nuda,Macropis nuda,FALSE
Macropis patellata,Macropis patellata,FALSE
Macropis steironematis,Macropis steironematis,FALSE
Macrotera arcuata,Macrotera arcuata,FALSE
Macrotera bidenticauda,Macrotera bidenticauda,FALSE
Macrotera carinata,Macrotera carinata,FALSE
Macrotera crassa,Macrotera crassa,FALSE
Macrotera echinocacti,Macrotera echinocacti,FALSE
Macrotera haplura,Macrotera haplura,FALSE
Macrotera knulli,Macrotera knulli,FALSE
Macrotera laticauda,Macrotera laticauda,FALSE
Macrotera latior,Macrotera latior,FALSE
Macrotera lobata,Macrotera lobata,FALSE
Macrotera magniceps,Macrotera magniceps,FALSE
Macrotera mellea,Macrotera mellea,FALSE
Macrotera mortuaria,Macrotera mortuaria,FALSE
Macrotera nigrella,Macrotera nigrella,FALSE
Macrotera opacella,Macrotera opacella,FALSE
Macrotera opuntiae,Macrotera opuntiae,FALSE
Macrotera portalis,Macrotera portalis,FALSE
Macrotera rubida,Macrotera rubida,FALSE
Macrotera solitaria,Macrotera solitaria,FALSE
Macrotera texana,Macrotera texana,FALSE
Macrotera tristella,Macrotera tristella,FALSE
Martinapis luteicornis,Martinapis luteicornis,FALSE
Martinapis occidentalis,Martinapis occidentalis,FALSE
Megachile addenda,Megachile addenda,FALSE
Megachile adelphodonta,Megachile adelphodonta,FALSE
Megachile agustini,Megachile agustini,FALSE
Megachile alata,Megachile alata,FALSE
Megachile albitarsis,Megachile albitarsis,FALSE
Megachile amica,Megachile amica,FALSE
Megachile angelarum,Megachile angelarum,FALSE
Megachile anograe,Megachile anograe,FALSE
Megachile apicalis,Megachile apicalis,FALSE
Megachile astragali,Megachile astragali,FALSE
Megachile bahamensis,Megachile bahamensis,FALSE
Megachile boharti,Megachile boharti,FALSE
Megachile bradleyi,Megachile bradleyi,FALSE
Megachile brevis,Megachile brevis,FALSE
Megachile brimleyi,Megachile brimleyi,FALSE
Megachile browni,Megachile browni,FALSE
Megachile bruneri,Megachile bruneri,FALSE
Megachile campanulae,Megachile campanulae,FALSE
Megachile casadae,Megachile casadae,FALSE
Megachile centuncularis,Megachile centuncularis,FALSE
Megachile chichimeca,Megachile chichimeca,FALSE
Megachile chilopsidis,Megachile chilopsidis,FALSE
Megachile chomskyi,Megachile chomskyi,FALSE
Megachile circumcincta,Megachile circumcincta,FALSE
Megachile cleomis,Megachile cleomis,FALSE
Megachile cochisiana,Megachile cochisiana,FALSE
Megachile coloradensis,Megachile coloradensis,FALSE
Megachile comata,Megachile comata,FALSE
Megachile coquilletti,Megachile coquilletti,FALSE
Megachile dakotensis,Megachile dakotensis,FALSE
Megachile davidsoni,Megachile davidsoni,FALSE
Megachile deflexa,Megachile deflexa,FALSE
Megachile dentitarsus,Megachile dentitarsus,FALSE
Megachile discorhina,Megachile discorhina,FALSE
Megachile dulciana,Megachile dulciana,FALSE
Megachile exilis,Megachile exilis,FALSE
Megachile fidelis,Megachile fidelis,FALSE
Megachile fortis,Megachile fortis,FALSE
Megachile frigida,Megachile frigida,FALSE
Megachile frugalis,Megachile frugalis,FALSE
Megachile fucata,Megachile fucata,FALSE
Megachile gemula,Megachile gemula,FALSE
Megachile gentilis,Megachile gentilis,FALSE
Megachile georgica,Megachile georgica,FALSE
Megachile gravita,Megachile gravita,FALSE
Megachile hilata,Megachile hilata,FALSE
Megachile hookeri,Megachile hookeri,FALSE
Megachile impartita,Megachile impartita,FALSE
Megachile inermis,Megachile inermis,FALSE
Megachile ingenua,Megachile ingenua,FALSE
Megachile inimica,Megachile inimica,FALSE
Megachile innupta,Megachile innupta,FALSE
Megachile instita,Megachile instita,FALSE
Megachile integra,Megachile integra,FALSE
Megachile integrella,Megachile integrella,FALSE
Megachile inyoensis,Megachile inyoensis,FALSE
Megachile lanata,Megachile lanata,FALSE
Megachile lapponica,Megachile lapponica,FALSE
Megachile latimanus,Megachile latimanus,FALSE
Megachile legalis,Megachile legalis,FALSE
Megachile lippiae,Megachile lippiae,FALSE
Megachile lobatifrons,Megachile lobatifrons,FALSE
Megachile macneilli,Megachile macneilli,FALSE
Megachile manifesta,Megachile manifesta,FALSE
Megachile manni,Megachile manni,FALSE
Megachile maurata,Megachile maurata,FALSE
Megachile melanderi,Megachile melanderi,FALSE
Megachile melanophaea,Megachile melanophaea,FALSE
Megachile mellitarsis,Megachile mellitarsis,FALSE
Megachile mendica,Megachile mendica,FALSE
Megachile micheneri,Megachile micheneri,FALSE
Megachile mojavensis,Megachile mojavensis,FALSE
Megachile montivaga,Megachile montivaga,FALSE
Megachile mucida,Megachile mucida,FALSE
Megachile mucorosa,Megachile mucorosa,FALSE
Megachile nelsoni,Megachile nelsoni,FALSE
Megachile nevadensis,Megachile nevadensis,FALSE
Megachile newberryae,Megachile newberryae,FALSE
Megachile odontostoma,Megachile odontostoma,FALSE
Megachile oenotherae,Megachile oenotherae,FALSE
Megachile onobrychidis,Megachile onobrychidis,FALSE
Megachile oslari,Megachile oslari,FALSE
Megachile pagosiana,Megachile pagosiana,FALSE
Megachile palmensis,Megachile palmensis,FALSE
Megachile parallela,Megachile parallela,FALSE
Megachile parksi,Megachile parksi,FALSE
Megachile pascoensis,Megachile pascoensis,FALSE
Megachile perihirta,Megachile perihirta,FALSE
Megachile petulans,Megachile petulans,FALSE
Megachile policaris,Megachile policaris,FALSE
Megachile prosopidis,Megachile prosopidis,FALSE
Megachile pruina,Megachile pruina,FALSE
Megachile pseudobrevis,Megachile pseudobrevis,FALSE
Megachile pseudolegalis,Megachile pseudolegalis,FALSE
Megachile pseudonigra,Megachile pseudonigra,FALSE
Megachile pugnata,Megachile pugnata,FALSE
Megachile pusilla,Megachile pusilla,FALSE
Megachile relativa,Megachile relativa,FALSE
Megachile rossi,Megachile rossi,FALSE
Megachile rotundata,Megachile rotundata,FALSE
Megachile rubi,Megachile rubi,FALSE
Megachile rugifrons,Megachile rugifrons,FALSE
Megachile sabinensis,Megachile sabinensis,FALSE
Megachile sculpturalis,Megachile sculpturalis,FALSE
Megachile seducta,Megachile seducta,FALSE
Megachile sidalceae,Megachile sidalceae,FALSE
Megachile snowi,Megachile snowi,FALSE
Megachile soledadensis,Megachile soledadensis,FALSE
Megachile spinotulata,Megachile spinotulata,FALSE
Megachile stoddardensis,Megachile stoddardensis,FALSE
Megachile subexilis,Megachile subexilis,FALSE
Megachile sublaurita,Megachile sublaurita,FALSE
Megachile subnigra,Megachile subnigra,FALSE
Megachile subparallela,Megachile subparallela,FALSE
Megachile texana,Megachile texana,FALSE
Megachile texensis,Megachile texensis,FALSE
Megachile toscata,Megachile toscata,FALSE
Megachile townsendiana,Megachile townsendiana,FALSE
Megachile umatillensis,Megachile umatillensis,FALSE
Megachile umbripennis,Megachile umbripennis,FALSE
Megachile wheeleri,Megachile wheeleri,FALSE
Megachile wyomingensis,Megachile wyomingensis,FALSE
Megachile xerophila,Megachile xerophila,FALSE
Megachile xylocopoides,Megachile xylocopoides,FALSE
Megachile yumensis,Megachile yumensis,FALSE
Megachile zapoteca,Megachile zapoteca,FALSE
Megachile zaptlana,Megachile zaptlana,FALSE
Megandrena enceliae,Megandrena enceliae,FALSE
Megandrena mentzeliae,Megandrena mentzeliae,FALSE
Melecta alexanderi,Melecta alexanderi,FALSE
Melecta bohartorum,Melecta bohartorum,FALSE
Melecta edwardsii,Melecta edwardsii,FALSE
Melecta pacifica,Melecta pacifica,FALSE
Melecta separata,Melecta separata,FALSE
Melecta thoracica,Melecta thoracica,FALSE
Melissodes agilis,Melissodes agilis,FALSE
Melissodes apicatus,Melissodes apicatus,FALSE
Melissodes baileyi,Melissodes baileyi,FALSE
Melissodes bidentis,Melissodes bidentis,FALSE
Melissodes bimaculatus,Melissodes bimaculatus,FALSE
Melissodes bimatris,Melissodes bimatris,FALSE
Melissodes boltoniae,Melissodes boltoniae,FALSE
Melissodes brevipyga,Melissodes brevipyga,FALSE
Melissodes clarkiae,Melissodes clarkiae,FALSE
Melissodes coloradensis,Melissodes coloradensis,FALSE
Melissodes communis,Melissodes communis,FALSE
Melissodes compositus,Melissodes compositus,FALSE
Melissodes comptoides,Melissodes comptoides,FALSE
Melissodes confusus,Melissodes confusus,FALSE
Melissodes coreopsis,Melissodes coreopsis,FALSE
Melissodes denticulatus,Melissodes denticulatus,FALSE
Melissodes dentiventris,Melissodes dentiventris,FALSE
Melissodes desponsus,Melissodes desponsus,FALSE
Melissodes druriellus,Melissodes druriellus,FALSE
Melissodes elegans,Melissodes elegans,FALSE
Melissodes exilis,Melissodes exilis,FALSE
Melissodes expolitus,Melissodes expolitus,FALSE
Melissodes fasciatellus,Melissodes fasciatellus,FALSE
Melissodes fimbriatus,Melissodes fimbriatus,FALSE
Melissodes gelidus,Melissodes gelidus,FALSE
Melissodes gilensis,Melissodes gilensis,FALSE
Melissodes glenwoodensis,Melissodes glenwoodensis,FALSE
Melissodes grindeliae,Melissodes grindeliae,FALSE
Melissodes humilior,Melissodes humilior,FALSE
Melissodes hurdi,Melissodes hurdi,FALSE
Melissodes hymenoxidis,Melissodes hymenoxidis,FALSE
Melissodes illatus,Melissodes illatus,FALSE
Melissodes intortus,Melissodes intortus,FALSE
Melissodes limbus,Melissodes limbus,FALSE
Melissodes lupinus,Melissodes lupinus,FALSE
Melissodes manipularis,Melissodes manipularis,FALSE
Melissodes menuachus,Melissodes menuachus,FALSE
Melissodes metenua,Melissodes metenua,FALSE
Melissodes micheneri,Melissodes micheneri,FALSE
Melissodes microstictus,Melissodes microstictus,FALSE
Melissodes mitchelli,Melissodes mitchelli,FALSE
Melissodes monoensis,Melissodes monoensis,FALSE
Melissodes montanus,Melissodes montanus,FALSE
Melissodes moorei,Melissodes moorei,FALSE
Melissodes nigracauda,Melissodes nigracauda,FALSE
Melissodes niveus,Melissodes niveus,FALSE
Melissodes ochraea,Melissodes ochraea,FALSE
Melissodes opuntiellus,Melissodes opuntiellus,FALSE
Melissodes pallidisignatus,Melissodes pallidisignatus,FALSE
Melissodes paroselae,Melissodes paroselae,FALSE
Melissodes paucipuncta,Melissodes paucipuncta,FALSE
Melissodes perpolitus,Melissodes perpolitus,FALSE
Melissodes pexa,Melissodes pexa,FALSE
Melissodes relucens,Melissodes relucens,FALSE
Melissodes rivalis,Melissodes rivalis,FALSE
Melissodes robustior,Melissodes robustior,FALSE
Melissodes saponellus,Melissodes saponellus,FALSE
Melissodes semilupinus,Melissodes semilupinus,FALSE
Melissodes snowii,Melissodes snowii,FALSE
Melissodes sphaeralceae,Melissodes sphaeralceae,FALSE
Melissodes stearnsi,Melissodes stearnsi,FALSE
Melissodes subagilis,Melissodes subagilis,FALSE
Melissodes subillatus,Melissodes subillatus,FALSE
Melissodes submenuacha,Melissodes submenuacha,FALSE
Melissodes tepaneca,Melissodes tepaneca,FALSE
Melissodes tessellatus,Melissodes tessellatus,FALSE
Melissodes thelypodii,Melissodes thelypodii,FALSE
Melissodes tinctus,Melissodes tinctus,FALSE
Melissodes tribas,Melissodes tribas,FALSE
Melissodes trinodis,Melissodes trinodis,FALSE
Melissodes tristis,Melissodes tristis,FALSE
Melissodes tuckeri,Melissodes tuckeri,FALSE
Melissodes utahensis,Melissodes utahensis,FALSE
Melissodes velutinus,Melissodes velutinus,FALSE
Melissodes verbesinarum,Melissodes verbesinarum,FALSE
Melissodes vernalis,Melissodes vernalis,FALSE
Melissodes vernoniae,Melissodes vernoniae,FALSE
Melissodes wheeleri,Melissodes wheeleri,FALSE
Melissoptila otomita,Melissoptila otomita,FALSE
Melitoma grisella,Melitoma grisella,FALSE
Melitoma marginella,Melitoma marginella,FALSE
Melitoma taurea,Melitoma taurea,FALSE
Melitta americana,Melitta americana,FALSE
Melitta californica,Melitta californica,FALSE
Melitta eickworti,Melitta eickworti,FALSE
Melitta melittoides,Melitta melittoides,FALSE
Mesoxaea arizonica,Mesoxaea arizonica,FALSE
Mesoxaea rufescens,Mesoxaea rufescens,FALSE
Mesoxaea texana,Mesoxaea texana,FALSE
Mexalictus arizonensis,Mexalictus arizonensis,FALSE
Micralictoides altadenae,Micralictoides altadenae,FALSE
Micralictoides chaenactidis,Micralictoides chaenactidis,FALSE
Micralictoides grossus,Micralictoides grossus,FALSE
Micralictoides quadriceps,Micralictoides quadriceps,FALSE
Micralictoides ruficaudus,Micralictoides ruficaudus,FALSE
Neolarra alba,Neolarra alba,FALSE
Neolarra batrae,Neolarra batrae,FALSE
Neolarra californica,Neolarra californica,FALSE
Neolarra cockerelli,Neolarra cockerelli,FALSE
Neolarra hurdi,Neolarra hurdi,FALSE
Neolarra linsleyi,Neolarra linsleyi,FALSE
Neolarra orbiculata,Neolarra orbiculata,FALSE
Neolarra penicula,Neolarra penicula,FALSE
Neolarra pruinosa,Neolarra pruinosa,FALSE
Neolarra rozeni,Neolarra rozeni,FALSE
Neolarra ute,Neolarra ute,FALSE
Neolarra vandykei,Neolarra vandykei,FALSE
Neolarra verbesinae,Neolarra verbesinae,FALSE
Neolarra vigilans,Neolarra vigilans,FALSE
Nomada accepta,Nomada accepta,FALSE
Nomada adducta,Nomada adducta,FALSE
Nomada affabilis,Nomada affabilis,FALSE
Nomada agynia,Nomada agynia,FALSE
Nomada alpha,Nomada alpha,FALSE
Nomada angelarum,Nomada angelarum,FALSE
Nomada annulata,Nomada annulata,FALSE
Nomada aquilarum,Nomada aquilarum,FALSE
Nomada arenicola,Nomada arenicola,FALSE
Nomada arizonica,Nomada arizonica,FALSE
Nomada armatella,Nomada armatella,FALSE
Nomada articulata,Nomada articulata,FALSE
Nomada ashmeadi,Nomada ashmeadi,FALSE
Nomada asteris,Nomada asteris,FALSE
Nomada augustiana,Nomada augustiana,FALSE
Nomada australis,Nomada australis,FALSE
Nomada autumnalis,Nomada autumnalis,FALSE
Nomada azaleae,Nomada azaleae,FALSE
Nomada banksi,Nomada banksi,FALSE
Nomada belfragei,Nomada belfragei,FALSE
Nomada bella,Nomada bella,FALSE
Nomada besseyi,Nomada besseyi,FALSE
Nomada bethunei,Nomada bethunei,FALSE
Nomada bisignata,Nomada bisignata,FALSE
Nomada capillata,Nomada capillata,FALSE
Nomada ceanothi,Nomada ceanothi,FALSE
Nomada citrina,Nomada citrina,FALSE
Nomada collinsiana,Nomada collinsiana,FALSE
Nomada coloradella,Nomada coloradella,FALSE
Nomada coloradensis,Nomada coloradensis,FALSE
Nomada composita,Nomada composita,FALSE
Nomada concinnula,Nomada concinnula,FALSE
Nomada coquilletti,Nomada coquilletti,FALSE
Nomada corvallisensis,Nomada corvallisensis,FALSE
Nomada crawfordi,Nomada crawfordi,FALSE
Nomada cressonii,Nomada cressonii,FALSE
Nomada crotchii,Nomada crotchii,FALSE
Nomada crucis,Nomada crucis,FALSE
Nomada crudelis,Nomada crudelis,FALSE
Nomada cuneata,Nomada cuneata,FALSE
Nomada custeriana,Nomada custeriana,FALSE
Nomada davidsoni,Nomada davidsoni,FALSE
Nomada debilis,Nomada debilis,FALSE
Nomada dentariae,Nomada dentariae,FALSE
Nomada denticulata,Nomada denticulata,FALSE
Nomada depressa,Nomada depressa,FALSE
Nomada detrita,Nomada detrita,FALSE
Nomada dilucida,Nomada dilucida,FALSE
Nomada dreisbachi,Nomada dreisbachi,FALSE
Nomada ednae,Nomada ednae,FALSE
Nomada edwardsii,Nomada edwardsii,FALSE
Nomada electa,Nomada electa,FALSE
Nomada electella,Nomada electella,FALSE
Nomada elegantula,Nomada elegantula,FALSE
Nomada elrodi,Nomada elrodi,FALSE
Nomada erigeronis,Nomada erigeronis,FALSE
Nomada erythrochroa,Nomada erythrochroa,FALSE
Nomada erythrospila,Nomada erythrospila,FALSE
Nomada fervida,Nomada fervida,FALSE
Nomada florilega,Nomada florilega,FALSE
Nomada fontis,Nomada fontis,FALSE
Nomada formula,Nomada formula,FALSE
Nomada fragariae,Nomada fragariae,FALSE
Nomada fragilis,Nomada fragilis,FALSE
Nomada frankei,Nomada frankei,FALSE
Nomada frieseana,Nomada frieseana,FALSE
Nomada fuscicincta,Nomada fuscicincta,FALSE
Nomada garciana,Nomada garciana,FALSE
Nomada gillettei,Nomada gillettei,FALSE
Nomada gracilis,Nomada gracilis,FALSE
Nomada graenicheri,Nomada graenicheri,FALSE
Nomada grandis,Nomada grandis,FALSE
Nomada grayi,Nomada grayi,FALSE
Nomada gutierreziae,Nomada gutierreziae,FALSE
Nomada hemphilli,Nomada hemphilli,FALSE
Nomada henningeri,Nomada henningeri,FALSE
Nomada hesperia,Nomada hesperia,FALSE
Nomada heterosticta,Nomada heterosticta,FALSE
Nomada hydrophylli,Nomada hydrophylli,FALSE
Nomada illinoensis,Nomada illinoensis,FALSE
Nomada imbricata,Nomada imbricata,FALSE
Nomada integerrima,Nomada integerrima,FALSE
Nomada interruptella,Nomada interruptella,FALSE
Nomada jennei,Nomada jennei,FALSE
Nomada klamathensis,Nomada klamathensis,FALSE
Nomada lamarensis,Nomada lamarensis,FALSE
Nomada latifrons,Nomada latifrons,FALSE
Nomada lehighensis,Nomada lehighensis,FALSE
Nomada lepida,Nomada lepida,FALSE
Nomada leucozona,Nomada leucozona,FALSE
Nomada lewisi,Nomada lewisi,FALSE
Nomada libata,Nomada libata,FALSE
Nomada lippiae,Nomada lippiae,FALSE
Nomada louisianae,Nomada louisianae,FALSE
Nomada luteola,Nomada luteola,FALSE
Nomada luteoloides,Nomada luteoloides,FALSE
Nomada luteopicta,Nomada luteopicta,FALSE
Nomada maculata,Nomada maculata,FALSE
Nomada maculiventer,Nomada maculiventer,FALSE
Nomada malonella,Nomada malonella,FALSE
Nomada malonina,Nomada malonina,FALSE
Nomada martinella,Nomada martinella,FALSE
Nomada mckenziei,Nomada mckenziei,FALSE
Nomada melanoptera,Nomada melanoptera,FALSE
Nomada melanosoma,Nomada melanosoma,FALSE
