bee_genus,eigen1,eigen2,bee_family,Tetraloniella,Florilegus,Simanthedon,Ericrocis,Epeoloides,Leiopodus,Nomada,Hexepeolus,Biastes,Townsendiella,Neolarra,Brachynomada,Syntrichalonia,Triopasites,Paranomada,Epeolus,Triepeolus,Cemolobus,Holcopasites,Oreopasites,Zacosmia,Melecta,Anthophora,Habropoda,Trachusa,Paranthidium,Lithurgopsis,Anthidiellum,Dianthidium,Stelis,Anthidium,Megachile,Coelioxys,Chelostoma,Protosmia,Heriades,Hoplitis,Atoposmia,Ashmeadiella,Osmia,Dioxys,Hesperapis,Macropis,Melitta,Caupolicana,Zikanapis,Ptiloglossa,Eulonchopria,Colletes,Hylaeus,Dieunomia,Nomia,Pseudaugochlora,Agapostemon,Sphecodes,Micralictoides,Halictus,Lasioglossum,Augochloropsis,Augochlora,Augochlorella,Conanthalictus,Xeralictus,Protodufourea,Dufourea,Sphecodosoma,Protoxaea,Calliopsis,Mesoxaea,Panurginus,Perdita,Macrotera,Ancylandrena,Pseudopanurgus,Protandrena,Megandrena,Andrena,Plebeia,Bombus,Centris,Ceratina,Xylocopa,Ancyloscelis,Exomalopsis,Anthophorula,Brachymelecta,Melitoma,Ptilothrix,Diadasia,Melissoptila,Martinapis,Svastra,Melissodes,Gaesischia,Peponapis,Xenoglossa,Eucera
Neolarra,-0.12393617570672986,-0.04700903547380041,Apidae,0.314862216426599,0.32580581426742244,-0.0578587674312426,0.30008154113685737,0.2560514257345689,0.33741693530199646,0.2004224522999431,0.1396942919637943,0.1361518065465367,0.11977601232332731,0,0.24275075197830664,-0.13145736012026077,0.2346113441386517,0.256071198884155,0.20479669580630622,0.20046892766666755,-0.13145736012026082,0.20393828600389982,0.24113667902819175,0.25848863167003666,0.2511144660481851,0.31012797232060246,0.2939701021516408,0.3745375955269406,0.37700261030175275,0.007251785330776084,0.3882603423933288,0.3895915527401037,0.38487312912861676,0.4024566883026216,0.3812601862934676,0.40257715293813995,0.3465895267539665,0.3947407511773261,0.39206982355669606,0.39405668553423884,0.3850569977575668,0.39960103063940505,0.4172561870503716,0.3880240326475711,0.4055654597920368,0.35278839108809423,0.3754423961490003,0.39157834634532707,0.4058001447140713,0.41883756739616573,0.3720666582406351,0.41816184776400334,0.41145098484282594,0.4069674980253237,0.4170066224660989,0.007251785330775973,0.438046352905924,0.4240589273404926,0.007251785330775973,0.44788950427228535,0.45436636134561925,0.40955216405038924,0.438940253851305,0.41206423397947795,0.3760505764339606,0.3417600805454769,0.33169113669694716,0.4306610156369475,0.3514127302638709,0.3674473184212222,0.38730168366146134,0.007251785330776028,0.4039667731692741,0.4643923651120948,0.4675011461883496,0.007251785330776028,0.4253171423403306,0.4310412204918643,0.37960295124041454,0.39687093300542653,0.36136123662574154,0.31458077816783764,0.27769839428068605,0.38292893752748397,0.3057023111883423,0.31646210485966825,0.32977213076469647,0.28785776403818464,0.10804715778786894,0.31784990192221085,0.3275480172708994,0.3132114529044082,0.3306413220548314,0.3220428072349065,0.3219443753896977,0.33132721416086847,0.3124574965679487,0.31522889948621224,0.3163968049876711,0.3124574965679487
Brachynomada,-0.18087421293680886,-0.06958020269916641,Apidae,0.39861950793417733,0.40956310577500077,0.025898524076335708,0.3838388326444357,0.33980871724214723,0.4211742268095748,0.2841797438075214,0.2351604333540206,0.24749914994808764,0.23112335572487824,0.24275075197830664,0,-0.26158604362984783,0.10448266062906464,0.12594251537456796,0.23749251417510447,0.23316474603546583,-0.061080656657290844,0.27431498946686983,0.32489397053577007,0.34224592317761504,0.3348717575557634,0.39388526382818084,0.3777273936592192,0.458294887034519,0.46075990180933113,0.09100907683835446,0.4720176339009072,0.4733488442476821,0.46863042063619514,0.4862139798102,0.46501747780104596,0.48633444444571833,0.43034681826154486,0.4784980426849045,0.47582711506427444,0.4778139770418172,0.4688142892651452,0.48335832214698343,0.50101347855795,0.4717813241551495,0.48932275129961517,0.4365456825956726,0.4591996876565787,0.4753356378529055,0.4895574362216497,0.5025948589037442,0.45582394974821355,0.5019191392715818,0.4952082763504043,0.4907247895329022,0.5007639139736773,0.09100907683835446,0.5218036444135025,0.507816218848071,0.09100907683835441,0.5316467957798638,0.5381236528531977,0.4933094555579677,0.5226975453588835,0.4958215254870564,0.45980786794153905,0.4255173720530553,0.41544842820452554,0.514418307144526,0.4351700217714493,0.4512046099288005,0.4710589751690396,0.09100907683835435,0.4877240646768524,0.5481496566196732,0.551258437695928,0.09100907683835435,0.509074433847909,0.5147985119994426,0.46336024274799287,0.4806282245130048,0.4451185281333198,0.3983380696754159,0.36145568578826437,0.4666862290350623,0.38945960269592056,0.40021939636724657,0.41352942227227474,0.3716150555457629,0.1918044492954472,0.4016071934297891,0.41130530877847765,0.3969687444119865,0.4143986135624097,0.40580009874248485,0.40570166689727605,0.4150845056684468,0.396214788075527,0.39898619099379057,0.4001540964952494,0.396214788075527
Syntrichalonia,0.023024082532273334,0.0066307185744568144,Apidae,0.024411395835609917,0.035354993676433355,-0.3483095880222317,0.009630720545868277,-0.034399394856420185,0.04696611471100737,-0.09002836829104599,-0.13904767874454682,-0.12670896215047978,-0.14308475637368917,-0.13145736012026077,-0.26158604362984783,0,-0.2961293669202829,-0.2746695121747796,-0.13671559792346294,-0.14104336606310158,-0.43528876875585826,-0.09989312263169761,-0.04931414156279734,-0.03196218892095237,-0.03933635454280395,0.01967715172961343,0.003519281560651788,0.08408677493595154,0.08655178971076369,-0.283199035260213,0.09780952180233973,0.09914073214911462,0.09442230853762767,0.1120058677116325,0.09080936570247856,0.11212633234715093,0.05613870616297746,0.10428993058633708,0.10161900296570701,0.10360586494324978,0.09460617716657778,0.109150210048416,0.12680536645938253,0.09757321205658208,0.11511463920104775,0.06233757049710518,0.08499157555801129,0.10112752575433805,0.11534932412308227,0.12838674680517673,0.08161583764964611,0.12771102717301433,0.1210001642518369,0.11651667743433478,0.12655580187510987,-0.28319903526021306,0.14759553231493494,0.1336081067495036,-0.283199035260213,0.15743868368129638,0.1639155407546303,0.11910134345940024,0.148489433260316,0.12161341338848897,0.08559975584297164,0.05130925995448794,0.04124031610595818,0.14021019504595855,0.06096190967288192,0.07699649783023316,0.09685086307047225,-0.283199035260213,0.11351595257828505,0.17394154452110577,0.17705032559736056,-0.283199035260213,0.13486632174934157,0.14059039990087524,0.08915213064942548,0.10642011241443744,0.07091041603475245,0.024129957576848535,-0.01275242631030303,0.09247811693649488,0.015251490597353187,0.026011284268679158,0.03932131017370737,-0.002593056552804486,-0.18240366280312018,0.027399081331221736,0.03709719667991027,0.022760632313419057,0.040190501463842274,0.03159198664391742,0.031493554798708655,0.04087639356987942,0.0220066759769596,0.02477807889522315,0.025945984396682,0.0220066759769596
Triopasites,-0.17680538864352147,-0.06807947053438025,Apidae,0.3904801000945224,0.4014236979353458,0.017759116236680784,0.37569942480478075,0.3316693094024923,0.41303481896991984,0.2760403359678665,0.22702102551436565,0.2393597421084327,0.2229839478852233,0.2346113441386517,0.10448266062906464,-0.2961293669202829,0,0.09139919208413291,0.22935310633544953,0.2250253381958109,-0.06922006449694579,0.2661755816272149,0.3167545626961151,0.3341065153379601,0.3267323497161085,0.3857458559885259,0.36958798581956426,0.45015547919486404,0.4526204939696762,0.08286966899869952,0.46387822606125223,0.46520943640802714,0.4604910127965402,0.47807457197054504,0.456878069961391,0.4781950366060634,0.4222074104218899,0.47035863484524953,0.4676877072246195,0.4696745692021623,0.46067488142549023,0.4752189143073285,0.49287407071829503,0.46364191631549456,0.4811833434599602,0.42840627475601767,0.45106027981692376,0.46719623001325056,0.48141802838199477,0.4944554510640893,0.4476845419085586,0.4937797314319268,0.4870688685107494,0.4825853816932473,0.49262450613402237,0.08286966899869946,0.5136642365738474,0.4996768110084161,0.08286966899869946,0.5235073879402088,0.5299842450135428,0.48517004771831274,0.5145581375192285,0.48768211764740144,0.4516684601018841,0.41737796421340034,0.4073090203648706,0.506278899304871,0.42703061393179437,0.44306520208914557,0.46291956732938466,0.08286966899869941,0.4795846568371975,0.5400102487800182,0.543119029856273,0.08286966899869941,0.500935026008254,0.5066591041597877,0.4552208349083379,0.47248881667334985,0.43697912029366487,0.39019866183576096,0.3533162779486094,0.45854682119540735,0.3813201948562656,0.3920799885275916,0.4053900144326198,0.36347564770610796,0.18366504145579227,0.3934677855901342,0.4031659009388227,0.38882933657233154,0.40625920572275476,0.3976606909028299,0.3975622590576211,0.40694509782879185,0.38807538023587207,0.3908467831541356,0.39201468865559447,0.38807538023587207
Paranomada,-0.1888185643726484,-0.07262922710456585,Apidae,0.4119399548400257,0.42288355268084915,0.039218970982184104,0.39715927955028407,0.3531291641479956,0.43449467371542316,0.2975001907133698,0.24848088025986897,0.260819596853936,0.24444380263072663,0.256071198884155,0.12594251537456796,-0.2746695121747796,0.09139919208413291,0,0.25081296108095286,0.2464851929413142,-0.04776020975144246,0.28763543637271816,0.33821441744161845,0.3555663700834635,0.34819220446161186,0.4072057107340292,0.3910478405650676,0.4716153339403673,0.47408034871517946,0.10432952374420279,0.4853380808067555,0.4866692911535304,0.48195086754204347,0.4995344267160483,0.4783379247068943,0.49965489135156665,0.4436672651673932,0.4918184895907528,0.48914756197012277,0.49113442394766554,0.4821347361709935,0.49667876905283176,0.5143339254637983,0.48510177106099783,0.5026431982054635,0.44986612950152094,0.47252013456242703,0.48865608475875383,0.502877883127498,0.5159153058095926,0.4691443966540619,0.5152395861774302,0.5085287232562526,0.5040452364387505,0.5140843608795256,0.10432952374420279,0.5351240913193508,0.5211366657539194,0.10432952374420273,0.5449672426857122,0.5514440997590461,0.506629902463816,0.5360179922647318,0.5091419723929047,0.4731283148473874,0.4388378189589036,0.42876887511037387,0.5277387540503743,0.44849046867729764,0.46452505683464884,0.48437942207488793,0.10432952374420268,0.5010445115827007,0.5614701035255215,0.5645788846017763,0.10432952374420268,0.5223948807537573,0.5281189589052909,0.4766806896538412,0.4939486714188531,0.45843897503916825,0.41165851658126434,0.37477613269411275,0.4800066759409106,0.40278004960176894,0.4135398432730949,0.4268498691781232,0.3849355024516113,0.2051248962012956,0.4149276403356375,0.42462575568432603,0.41028919131783487,0.4277190604682581,0.41912054564833323,0.41902211380312443,0.4284049525742952,0.4095352349813754,0.41230663789963895,0.4134745434010978,0.4095352349813754
Epeolus,-0.1537777649232268,-0.05872800443231788,Apidae,0.36066545176217685,0.3716090496030003,-0.01205553209566472,0.3458847764724352,0.30185466107014675,0.3832201706375743,0.246225687635521,0.1972063771820201,0.2095450937760872,0.19316929955287782,0.20479669580630622,0.23749251417510447,-0.13671559792346294,0.22935310633544953,0.25081296108095286,0,0.07409047348087396,-0.09903471282929127,0.23636093329486937,0.28693991436376964,0.3042918670056146,0.296917701383763,0.35593120765618036,0.3397733374872187,0.42034083086251844,0.4228058456373306,0.053055020666353925,0.43406357772890664,0.43539478807568155,0.4306763644641946,0.44825992363819944,0.4270634216290454,0.4483803882737178,0.3923927620895443,0.44054398651290394,0.4378730588922739,0.4398599208698167,0.43086023309314464,0.4454042659749829,0.46305942238594944,0.43382726798314897,0.4513686951276147,0.39859162642367213,0.4212456314845783,0.437381581680905,0.45160338004964923,0.4646408027317437,0.41786989357621307,0.4639650830995813,0.4572542201784039,0.4527707333609017,0.4628098578016768,0.053055020666353925,0.4838495882415019,0.46986216267607056,0.053055020666353925,0.4936927396078633,0.5001695966811972,0.4553553993859672,0.4847434891868829,0.4578674693150559,0.42185381176953857,0.38756331588105486,0.3774943720325251,0.4764642509725254,0.39721596559944883,0.41325055375680003,0.4331049189970392,0.05305502066635387,0.44977000850485194,0.5101956004476726,0.5133043815239274,0.05305502066635387,0.4711203776759084,0.4768444558274421,0.4254061865759924,0.44267416834100437,0.40716447196131944,0.36038401350341553,0.32350162961626394,0.42873217286306187,0.3515055465239202,0.36226534019524614,0.3755753661002743,0.3336609993737625,0.15385039312344678,0.3636531372577887,0.3733512526064772,0.35901468823998606,0.3764445573904093,0.36784604257048437,0.36774761072527556,0.3771304494964463,0.3582607319035266,0.36103213482179014,0.362200040323249,0.3582607319035266
Triepeolus,-0.15155424005946677,-0.05791005579263999,Apidae,0.3563376836225382,0.36728128146336164,-0.016383300235303377,0.34155700833279656,0.2975268929305081,0.37889240249793565,0.24189791949588235,0.19287860904238147,0.20521732563644854,0.18884153141323917,0.20046892766666755,0.23316474603546583,-0.14104336606310158,0.2250253381958109,0.2464851929413142,0.07409047348087396,0,-0.10336248096892992,0.23203316515523073,0.282612146224131,0.29996409886597597,0.29258993324412436,0.3516034395165417,0.3354455693475801,0.4160130627228798,0.41847807749769195,0.04872725252671528,0.429735809589268,0.4310670199360429,0.42634859632455596,0.4439321554985608,0.4227356534894068,0.44405262013407915,0.3880649939499057,0.4362162183732653,0.43354529075263526,0.43553215273017803,0.426532464953506,0.44107649783534425,0.4587316542463108,0.4294994998435103,0.44704092698797604,0.3942638582840335,0.41691786334493963,0.4330538135412664,0.4472756119100106,0.46031303459210504,0.4135421254365744,0.45963731495994264,0.45292645203876525,0.44844296522126303,0.4584820896620382,0.04872725252671528,0.4795218201018633,0.4655343945364319,0.04872725252671528,0.48936497146822466,0.49584182854155856,0.45102763124632855,0.4804157210472443,0.45353970117541725,0.4175260436298999,0.3832355477414162,0.3731666038928865,0.4721364828328868,0.3928881974598102,0.4089227856171614,0.42877715085740054,0.048727252526715226,0.4454422403652133,0.505867832308034,0.5089766133842888,0.048727252526715226,0.4667926095362698,0.47251668768780347,0.42107841843635374,0.4383464002013657,0.4028367038216808,0.3560562453637769,0.3191738614766253,0.4244044047234232,0.34717777838428154,0.3579375720556075,0.37124759796063567,0.32933323123412384,0.14952262498380814,0.35932536911815005,0.3690234844668386,0.3546869201003474,0.37211678925077063,0.3635182744308457,0.3634198425856369,0.37280268135680766,0.35393296376388794,0.3567043666821515,0.35787227218361034,0.35393296376388794
Cemolobus,0.011222091780555228,7.197756206083236e-4,Apidae,0.02441139583560986,0.0353549936764333,-0.3483095880222317,0.009630720545868221,-0.03439939485642024,0.04696611471100731,-0.09002836829104599,-0.13904767874454688,-0.12670896215047983,-0.1430847563736892,-0.13145736012026082,-0.061080656657290844,-0.43528876875585826,-0.06922006449694579,-0.04776020975144246,-0.09903471282929127,-0.10336248096892992,0,-0.27532801499635484,-0.04931414156279737,-0.03196218892095243,-0.03933635454280401,0.019677151729613374,0.0035192815606517325,0.08408677493595149,0.08655178971076363,-0.28319903526021306,0.09780952180233968,0.09914073214911456,0.09442230853762762,0.11200586771163244,0.09080936570247851,0.11212633234715087,0.056138706162977406,0.10428993058633702,0.10161900296570696,0.10360586494324972,0.09460617716657772,0.10915021004841595,0.12680536645938248,0.09757321205658202,0.1151146392010477,0.06233757049710512,0.08499157555801123,0.10112752575433799,0.11534932412308221,0.12838674680517667,0.08161583764964606,0.12771102717301427,0.12100016425183685,0.11651667743433472,0.1265558018751098,-0.28319903526021306,0.14759553231493489,0.13360810674950355,-0.28319903526021306,0.15743868368129632,0.16391554075463025,0.11910134345940018,0.14848943326031594,0.12161341338848891,0.08559975584297158,0.05130925995448789,0.04124031610595812,0.1402101950459585,0.06096190967288186,0.0769964978302331,0.09685086307047219,-0.28319903526021306,0.11351595257828499,0.17394154452110572,0.1770503255973605,-0.28319903526021306,0.13486632174934152,0.14059039990087518,0.08915213064942543,0.10642011241443738,0.07091041603475243,0.024129957576848507,-0.012752426310303058,0.09247811693649485,0.01525149059735316,0.02601128426867913,0.039321310173707345,-0.002593056552804514,-0.18240366280312018,0.027399081331221736,0.03709719667991027,0.022760632313419057,0.040190501463842274,0.031591986643917366,0.0314935547987086,0.04087639356987936,0.0220066759769596,0.02477807889522315,0.025945984396682,0.0220066759769596
Holcopasites,-0.1474098932070791,-0.055567107185251347,Apidae,0.35980704195977053,0.370750639800594,-0.012913941898071088,0.34502636667002884,0.30099625126774043,0.38236176083516793,0.24536727783311466,0.19634796737961377,0.20868668397368081,0.19231088975047145,0.20393828600389982,0.27431498946686983,-0.09989312263169761,0.2661755816272149,0.28763543637271816,0.23636093329486937,0.23203316515523073,-0.27532801499635484,0,0.2860815045613633,0.30343345720320825,0.29605929158135663,0.35507279785377405,0.3389149276848124,0.41948242106011213,0.4219474358349243,0.05219661086394761,0.4332051679265003,0.43453637827327524,0.4298179546617883,0.4474015138357931,0.4262050118266391,0.4475219784713115,0.391534352287138,0.4396855767104976,0.43701464908986754,0.43900151106741037,0.4300018232907383,0.4445458561725766,0.4622010125835431,0.43296885818074266,0.4505102853252083,0.39773321662126576,0.4203872216821719,0.43652317187849865,0.45074497024724286,0.4637823929293373,0.4170114837738067,0.4631066732971749,0.4563958103759975,0.4519123235584953,0.46195144799927046,0.05219661086394756,0.48299117843909556,0.4690037528736642,0.05219661086394756,0.49283432980545694,0.49931118687879084,0.45449698958356083,0.48388507938447656,0.45700905951264953,0.4209954019671322,0.3867049060786485,0.37663596223011875,0.47560584117011906,0.39635755579704246,0.41239214395439366,0.4322465091946328,0.0521966108639475,0.44891159870244557,0.5093371906452663,0.5124459717215211,0.0521966108639475,0.47026196787350205,0.47598604602503575,0.424547776773586,0.441815758538598,0.4063060621589131,0.35952560370100917,0.3226432198138576,0.4278737630606555,0.3506471367215138,0.3614069303928398,0.37471695629786794,0.3328025895713561,0.15299198332104047,0.3627947274553824,0.3724928428040709,0.35815627843757974,0.37558614758800296,0.36698763276807805,0.36688920092286925,0.37627203969404,0.3574023221011203,0.36017372501938383,0.36134163052084267,0.3574023221011203
Oreopasites,-0.13578457579434672,-0.04994802461596214,Apidae,0.36055351761863863,0.37149711545946207,-0.012167466239202979,0.345772842328897,0.30174272692660853,0.383108236494036,0.27346095746711907,0.23354636040390567,0.24588507699797274,0.22950928277476335,0.24113667902819175,0.32489397053577007,-0.04931414156279734,0.3167545626961151,0.33821441744161845,0.28693991436376964,0.282612146224131,-0.04931414156279737,0.2860815045613633,0,0.30417993286207634,0.2968057672402247,0.35581927351264214,0.3396614033436805,0.4202288967189802,0.4226939114937924,0.05294308652281571,0.4339516435853684,0.43528285393214333,0.4305644303206564,0.44814798949466117,0.4269514874855072,0.44826845413017957,0.3922808279460061,0.4404320523693657,0.43776112474873563,0.43974798672627846,0.4307482989496064,0.4452923318314447,0.4629474882424112,0.43371533383961075,0.4512567609840764,0.39847969228013386,0.42113369734104,0.43726964753736675,0.45149144590611096,0.4645288685882054,0.4177579594326748,0.463853148956043,0.4571422860348656,0.4526587992173634,0.46269792365813855,0.05294308652281565,0.48373765409796365,0.4697502285325323,0.05294308652281565,0.49358080546432503,0.5000576625376589,0.4552434652424289,0.48463155504334465,0.4577555351715176,0.4217418776260003,0.3874513817375166,0.37738243788898684,0.47635231682898715,0.39710403145591056,0.41313861961326176,0.4329929848535009,0.0529430865228156,0.44965807436131366,0.5100836663041344,0.5131924473803892,0.0529430865228156,0.47100844353237015,0.47673252168390384,0.4252942524324541,0.4425622341974661,0.40705253781778117,0.36027207935987726,0.32338969547272567,0.4286202387195236,0.3513936123803819,0.36215340605170787,0.37546343195673604,0.3335490652302242,0.15373845897990857,0.3635412031142505,0.373239318462939,0.35890275409644784,0.37633262324687106,0.36773410842694615,0.36763567658173735,0.3770185153529081,0.35814879775998837,0.3609202006782519,0.36208810617971077,0.35814879775998837
Zacosmia,-0.1300252720260696,-0.04734554944362382,Apidae,0.35614676216383023,0.36709036000465367,-0.01657422169401135,0.34136608687408865,0.29733597147180013,0.37870148103922774,0.290812910108964,0.2508983130457506,0.26323702963981765,0.2468612354166083,0.25848863167003666,0.34224592317761504,-0.03196218892095237,0.3341065153379601,0.3555663700834635,0.3042918670056146,0.29996409886597597,-0.03196218892095243,0.30343345720320825,0.30417993286207634,0,0.08689375263505564,0.35141251805783374,0.3352546478888721,0.4158221412641719,0.41828715603898403,0.048536331068007366,0.4295448881305601,0.430876098477335,0.42615767486584805,0.4437412340398529,0.42254473203069887,0.44386169867537123,0.38787407249119776,0.4360252969145574,0.43335436929392734,0.4353412312714701,0.4263415434947981,0.44088557637663633,0.4585407327876029,0.4293085783848024,0.44685000552926807,0.3940729368253255,0.4167269418862316,0.4328628920825584,0.4470846904513026,0.4601221131333971,0.41335120397786645,0.4594463935012347,0.4527355305800572,0.4482520437625551,0.4582911682033302,0.04853633106800731,0.4793308986431553,0.46534347307772395,0.04853633106800731,0.4891740500095167,0.49565090708285064,0.4508367097876206,0.4802247995885363,0.4533487797167093,0.41733512217119195,0.3830446262827082,0.37297568243417845,0.47194556137417887,0.3926972760011022,0.4087318641584534,0.4285862293986925,0.048536331068007255,0.4452513189065053,0.5056769108493261,0.5087856919255809,0.048536331068007255,0.4666016880775618,0.4723257662290955,0.42088749697764577,0.4381554787426577,0.4026457823629728,0.3558653239050689,0.3189829400179173,0.4242134832647152,0.3469868569255735,0.3577466505968995,0.37105667650192775,0.32914230977541586,0.14933170352510017,0.3591344476594421,0.3688325630081306,0.35449599864163944,0.37192586779206266,0.36332735297213775,0.36322892112692895,0.3726117598980997,0.35374204230517997,0.3565134452234435,0.35768135072490237,0.35374204230517997
Melecta,-0.126838766634048,-0.04625553484128283,Apidae,0.3487725965419787,0.3597161943828021,-0.023948387315862928,0.33399192125223703,0.2899618058499486,0.3713273154173761,0.2834387444871124,0.24352414742389902,0.2558628640179661,0.2394870697947567,0.2511144660481851,0.3348717575557634,-0.03933635454280395,0.3267323497161085,0.34819220446161186,0.296917701383763,0.29258993324412436,-0.03933635454280401,0.29605929158135663,0.2968057672402247,0.08689375263505564,0,0.3440383524359822,0.32788048226702055,0.40844797564232027,0.4109129904171324,0.04116216544615575,0.42217072250870846,0.4235019328554834,0.41878350924399643,0.4363670684180012,0.41517056640884725,0.4364875330535196,0.38049990686934615,0.42865113129270577,0.4259802036720757,0.4279670656496185,0.41896737787294647,0.4335114107547847,0.45116656716575126,0.4219344127629508,0.43947583990741645,0.3866987712034739,0.40935277626438005,0.4254887264607068,0.439710524829451,0.45274794751154546,0.40597703835601484,0.45207222787938306,0.44536136495820566,0.44087787814070345,0.4509170025814786,0.041162165446155696,0.4719567330213037,0.45796930745587233,0.041162165446155696,0.4817998843876651,0.488276741460999,0.44346254416576897,0.4728506339666847,0.44597461409485767,0.40996095654934034,0.37567046066085663,0.3656015168123269,0.4645713957523272,0.3853231103792506,0.4013576985366018,0.42121206377684095,0.04116216544615564,0.4378771532846537,0.4983027452274744,0.5014115263037292,0.04116216544615564,0.4592275224557102,0.4649516006072439,0.41351333135579416,0.43078131312080614,0.3952716167411212,0.3484911582832173,0.3116087743960657,0.41683931764286364,0.33961269130372196,0.3503724849750479,0.3636825108800761,0.32176814415356425,0.1419575379032486,0.3517602820375905,0.36145839738627905,0.3471218330197879,0.36455170217021104,0.3559531873502862,0.3558547555050774,0.36523759427624813,0.34636787668332836,0.3491392796015919,0.35030718510305076,0.34636787668332836
Anthophora,-0.05620970719041011,-0.014306692665690944,Apidae,0.32728758282543635,0.3382311806662598,0.019677151729613374,0.37761746029771337,0.3335873448954249,0.4149528544628524,0.3424522507595298,0.3025376536963164,0.31487637029038346,0.2985005760671741,0.31012797232060246,0.39388526382818084,0.01967715172961343,0.3857458559885259,0.4072057107340292,0.35593120765618036,0.3516034395165417,0.019677151729613374,0.35507279785377405,0.35581927351264214,0.35141251805783374,0.3440383524359822,0,0.1341786209458445,0.37355754525488155,0.3760225600296937,0.006271735058717032,0.38728029212126974,0.38861150246804466,0.3838930788565577,0.40147663803056255,0.38028013602140853,0.4015971026660809,0.34560947648190743,0.39376070090526705,0.391089773284637,0.3930766352621798,0.38407694748550775,0.398620980367346,0.41627613677831254,0.3870439823755121,0.40458540951997773,0.3518083408160352,0.37446234587694127,0.390598296073268,0.4048200944420122,0.4178575171241067,0.37108660796857607,0.4171817974919443,0.4104709345707669,0.4059874477532647,0.4160265721940398,0.006271735058716921,0.4370663026338649,0.42307887706843356,0.006271735058716921,0.4469094540002263,0.4533863110735602,0.4085721137783302,0.4379602035792459,0.4110841837074189,0.37507052616190156,0.34078003027341786,0.3307110864248881,0.4296809653648884,0.3504326799918118,0.36646726814916314,0.3863216333894023,0.006271735058716976,0.40298672289721504,0.46341231484003576,0.46652109591629054,0.006271735058716976,0.4243370920682715,0.4300611702198052,0.3786229009683555,0.3958908827333675,0.3737866030245789,0.327006144566675,0.2901237606795234,0.3953543039263213,0.31812767758717964,0.32888747125850554,0.34219749716353376,0.30028313043702193,0.12047252418670623,0.33027526832104814,0.3399733836697367,0.3256368193032455,0.3430666884536687,0.33446817363374387,0.33436974178853507,0.3437525805597058,0.32488286296678603,0.3276542658850496,0.32882217138650843,0.32488286296678603
