scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Andrena impolita,36.206,-114.211,42,344493432560.26404,34449343.2560264,TRUE,100.71052631578948,93,43.300000000000004,155.90000000000003,112.60000000000002
Andrena inclinata,36.405,-120.0945,2,4145351617.7954254,414535.16177954257,TRUE,79,79,79,79,0
Andrena integra,42.445,-79.29400000000001,116,2183622355535.9521,218362235.55359522,TRUE,158.6984126984127,157,143,178,35
Andrena irrasus,38.972,-96.446,5,90068735646.68164,9006873.564668164,TRUE,256,250.5,250,266.4,16.399999999999977
Andrena ishii,38.7855,-120.2645,22,2622547336403.7505,262254733.64037505,TRUE,112.5,111.5,87.60000000000001,142,54.39999999999999
Andrena isocomae,36.658,-118.547,48,90637612836.0672,9063761.283606721,TRUE,268.1304347826087,269.5,250,293.5,43.5
Andrena jennei,46.624,-120.516,1,5134697145.37439,513469.714537439,TRUE,140,140,140,140,0
Andrena jessicae,32.1495,-109.4995,20,482556067830.55237,48255606.78305524,TRUE,87.625,87,75,104.5,29.5
Andrena kaibabensis,36.865,-111.949,7,12521337827.568726,1252133.7827568727,TRUE,160.6,172,134.39999999999998,179.8,45.400000000000034
Andrena kalmiae,43.14,-71.309,10,223633093833.3006,22363309.383330062,TRUE,179.5,179,165.5,194,28.5
Andrena knuthiana,37.872,-121.949,145,1324805459425.5928,132480545.94255929,TRUE,131.11711711711712,125,69,190,121
Andrena krigiana,37.5875,-82.3285,110,2125119020412.3857,212511902.04123858,TRUE,125.84057971014492,132,85.4,171.39999999999998,85.99999999999997
Andrena kristina,40.004,-105.285,9,251466378517.3714,25146637.85173714,TRUE,143,146,135,148.6,13.599999999999994
Andrena labergei,34.915,-115.90100000000001,2,73445724549.27466,7344572.454927466,TRUE,89,89,89,89,0
Andrena lamelliterga,37.313,-93.396,3,17605852068.41803,1760585.2068418032,TRUE,131,131,131,131,0
Andrena laminibucca,40.218,-111.97399999999999,22,759169123473.7705,75916912.34737706,TRUE,167.61111111111111,171.5,141.7,190.8,49.10000000000002
Andrena lanhami,40.072,-105.418,6,11488688941.40149,1148868.894140149,TRUE,151.75,144,132.2,177.5,45.30000000000001
Andrena latifrons,38.621,-120.345,15,476780809607.76587,47678080.96077659,TRUE,119.0909090909091,137,71,157,86
Andrena lativentris,37.073,-121.816,17,80965492938.15833,8096549.293815833,TRUE,106,109,80,129.6,49.599999999999994
Andrena lauracea,30.628,-96.254,7,102892630418.5747,10289263.041857472,TRUE,103.28571428571429,104,80,123.80000000000001,43.80000000000001
Andrena lauta,33.953,-117.395,21,45455876822.74585,4545587.682274586,TRUE,66.6,53,35.2,112.90000000000003,77.70000000000003
Andrena lawrencei,41.935500000000005,-111.836,70,1200498662176.6316,120049866.21766317,TRUE,141.23076923076923,143,117.4,161,43.599999999999994
Andrena layiae,37.8065,-121.64699999999999,18,378384997419.4656,37838499.74194656,TRUE,92.82352941176471,83,65.6,137.4,71.80000000000001
Andrena lepidii,35.0625,-118.0085,10,25272275524.81424,2527227.552481424,TRUE,94.375,86.5,84,112.39999999999999,28.39999999999999
Andrena leucomystax,37.656,-121.487,9,92518372775.37657,9251837.277537657,TRUE,117.28571428571429,88,74.6,181.00000000000006,106.40000000000006
Andrena levipes,34.808,-119.011,38,1044326616691.2561,104432661.66912562,TRUE,124.73529411764706,127,101.60000000000001,148,46.39999999999999
Andrena lewisorum,36.84,-119.906,29,110167641799.27515,11016764.179927515,TRUE,141.11111111111111,141.5,113.7,163.3,49.60000000000001
Andrena linsleyana,38.64,-110.63,30,43114693710.064285,4311469.371006429,TRUE,132.59259259259258,131,111,149,38
Andrena linsleyi,36.215,-114.909,27,701313683065.688,70131368.3065688,TRUE,105.25,92,61.9,131,69.1
Andrena livida,35.1,-114.04,57,671091456719.3925,67109145.67193925,TRUE,116.1063829787234,105,75,175,100
Andrena lomatii,37.9945,-119.881,16,466427876545.9309,46642787.654593095,TRUE,135.30769230769232,132,91.2,185.8,94.60000000000001
Andrena longifovea,34.812,-116.615,3,200005527787.28815,20000552.778728817,TRUE,132.33333333333334,151,102.99999999999999,154.2,51.2
Andrena lupinorum,41.26,-105.602,175,3471871547444.228,347187154.7444228,TRUE,167.83333333333334,171.5,135.3,193,57.69999999999999
Andrena luteihirta,38.012,-121.8195,12,106882220291.25183,10688222.029125184,TRUE,235.8181818181818,252,196,277,81
Andrena mackieae,37.586,-119.834,37,861447960599.5961,86144796.0599596,TRUE,103.17857142857143,93.5,55.2,156,100.8
Andrena macoupinensis,38.879,-109.813,143,7242663539855.943,724266353.9855944,TRUE,127.86466165413535,130,89,159.6,70.6
Andrena macra,38.648,-77.015,91,1082329905271.2048,108232990.52712049,TRUE,134.05747126436782,139,101.19999999999999,161.4,60.20000000000002
Andrena macswaini,35.358000000000004,-118.7145,10,83929720224.09326,8392972.022409327,TRUE,70.1,80.5,1,102.19999999999999,101.19999999999999
Andrena malacothricidis,34.776,-119.558,7,11160798553.006165,1116079.8553006165,TRUE,116.14285714285714,119,100.80000000000001,127.4,26.599999999999994
Andrena mandibularis,40.111,-83.017,312,7420739383983.287,742073938.3983288,TRUE,118.91983122362869,115,96,146,50
Andrena mariae,40.113,-89.882,311,7974446402464.594,797444640.2464594,TRUE,130.64341085271317,125.5,101,165.3,64.30000000000001
Andrena medionitens,40.063,-111.981,331,2983578689456.054,298357868.94560546,TRUE,175.91103202846975,176,142,207,65
Andrena melanochroa,41.894,-105.508,240,8747214234669.866,874721423.4669867,TRUE,151.6342857142857,154,116.20000000000002,186.6,70.39999999999998
Andrena mellea,31.713,-109.031,103,1194470333932.8743,119447033.39328744,TRUE,189.15584415584416,214,102.2,237,134.8
Andrena melliventris,34.0025,-99.23349999999999,56,2221391621254.961,222139162.12549612,TRUE,152.88235294117646,151,123,183,60
Andrena mendica,35.789,-82.983,7,286383063237.5192,28638306.323751923,TRUE,159,160,151.2,166.60000000000002,15.400000000000034
Andrena mentzeliae,39.064,-104.984,17,995563369044.773,99556336.9044773,TRUE,221.72727272727272,220,207,244,37
Andrena merriami,41.73,-111.83,206,2065276638315.9275,206527663.83159277,TRUE,143.61458333333334,140,107.19999999999999,178.9,71.70000000000002
Andrena mesillae,33.8465,-106.84299999999999,42,1831444461624.5334,183144446.16245335,TRUE,95.86666666666666,90,76.6,112.9,36.30000000000001
Andrena mesoleuca,38.198,-119.811,11,108446108366.83649,10844610.83668365,TRUE,184.66666666666666,188,165.60000000000002,212.39999999999998,46.799999999999955
Andrena micheneri,26.133,-97.631,3,707626866.6389523,70762.68666389523,TRUE,86.33333333333333,86,86,86.8,0.7999999999999972
Andrena micheneriana,26.9665,-106.666,14,504368368390.0656,50436836.839006566,TRUE,256.7142857142857,242,230.6,303.7,73.1
Andrena micheneriella,29.424,-98.493,3,266594105.0670786,26659.41050670786,TRUE,310,311,308.6,311,2.3999999999999773
Andrena microchlora,40.3005,-119.537,160,2901319447554.885,290131944.7554885,TRUE,118.24836601307189,121,83,152.40000000000003,69.40000000000003
Andrena milwaukeensis,42.787,-78.817,708,14483623804142.574,1448362380.4142575,TRUE,145.20471014492756,147,116,174,58
Andrena miniata,28.948,-102.45,5,76042886038.6088,7604288.60386088,TRUE,82.25,88.5,56.2,103.30000000000001,47.10000000000001
Andrena miranda,44.632000000000005,-90.849,310,12306295359617.328,1230629535.9617329,TRUE,176.07623318385652,178,132.60000000000002,210,77.39999999999998
Andrena misella,37.869,-121.826,27,41028295391.353806,4102829.5391353806,TRUE,92.48,92,55.8,146.20000000000002,90.40000000000002
Andrena miserabilis,40.084,-83.895,1565,11162068246380.451,1116206824.638045,TRUE,118.13488759367195,117,84,150,66
Andrena mohavensis,35.776,-117.585,19,100393221411.57529,10039322.141157528,TRUE,100.88888888888889,92,83,130.60000000000002,47.60000000000002
Andrena mojavensis,35.707,-117.883,7,19005831.66146469,1900.5831661464692,TRUE,93,91,82,103,21
Andrena monilicornis,31.914,-109.121,51,806030025727.0901,80603002.57270901,TRUE,91.02173913043478,84.5,76,110.5,34.5
Andrena monoensis,37.582,-118.268,9,7511443689.871344,751144.3689871344,TRUE,194,186,180.6,212.2,31.599999999999994
Andrena monogonoparia,38.853,-120.449,15,93975621759.81964,9397562.175981965,TRUE,142.8181818181818,149,80,188,108
Andrena monticola,31.903,-109.263,23,264384836988.0853,26438483.698808532,TRUE,247.8235294117647,247,231,270.2,39.19999999999999
Andrena moquiorum,33.444,-105.78,6,445301882308.88367,44530188.23088837,TRUE,224.25,224,216.3,232.4,16.099999999999994
Andrena morrisonella,39.024,-76.70949999999999,118,2230955610944.115,223095561.09441152,TRUE,126.61616161616162,128,93,161,68
Andrena murietae,35.88,-118.673,3,1811863291.7660675,181186.32917660676,TRUE,121.33333333333333,134,103.60000000000001,134,30.39999999999999
Andrena nasonii,39.678,-76.996,1651,7236307426471.643,723630742.6471643,TRUE,131.14694201747417,130,105,160,55
Andrena nemophilae,37.25,-119.906,35,181903653438.81628,18190365.34388163,TRUE,100.87096774193549,88,68,139,71
Andrena neomexicana,38.465,-110.596,23,130546787362.70734,13054678.736270735,TRUE,250.55555555555554,248,236.7,267,30.30000000000001
Andrena neonana,37.727,-82.257,37,1558721810310.0088,155872181.03100088,TRUE,123.52,125,99.4,147,47.599999999999994
Andrena nevadensis,41.562,-119.99,37,707034503991.0619,70703450.39910619,TRUE,125.14285714285714,124,91.4,162.8,71.4
Andrena nida,38.87,-76.942,33,906200907442.8983,90620090.74428983,TRUE,109.5,103.5,77,129.5,52.5
Andrena nigerrima,41.26,-105.46,31,1936267575767.618,193626757.5767618,TRUE,166.96296296296296,146,121,253.4,132.4
Andrena nigra,34.821,-117.985,30,1836140103769.7356,183614010.37697357,TRUE,117.46153846153847,105,79,177,98
Andrena nigrae,39.696,-88.623,305,6740143545432.908,674014354.5432909,TRUE,126.24264705882354,126,96,165,69
Andrena nigricula,38.646,-112.863,48,74935463285.63963,7493546.328563964,TRUE,144,133.5,111.19999999999999,200.5,89.30000000000001
Andrena nigrihirta,42.5595,-106.3955,158,10580358490453.834,1058035849.0453835,TRUE,148.01098901098902,157,88,196,108
Andrena nigripes,34.1345,-118.38,52,136307171747.42249,13630717.17474225,TRUE,93.27906976744185,99,64.4,116.60000000000002,52.20000000000002
Andrena nigrocaerulea,39.416,-120.22149999999999,370,2289994385153.972,228999438.51539722,TRUE,135.57049180327868,135,92.4,183,90.6
Andrena nigroclypeata,37.336,-121.7005,28,117815765535.67737,11781576.553567737,TRUE,113.84615384615384,111,93.5,141.5,48
Andrena nivalis,43.2,-79.76400000000001,630,9711526894054.39,971152689.4054391,TRUE,162.67653758542139,164,136,189.2,53.19999999999999
Andrena nothocalaidis,41.233,-111.83,47,835113813960.2427,83511381.39602427,TRUE,164.64102564102564,163,133.20000000000002,191.60000000000002,58.400000000000006
Andrena nothoscordi,38.972,-93.396,9,480848928153.48987,48084892.81534899,TRUE,126.5,120,108.5,152.8,44.30000000000001
Andrena nubecula,41.78,-76.67,571,5316069625826.437,531606962.5826437,TRUE,241.0818858560794,241,218.2,267,48.80000000000001
Andrena nuda,39.986,-83.057,343,3726140044281.562,372614004.4281562,TRUE,137.91964285714283,132,107,169,62
Andrena obscuripennis,34.708,-85.232,10,387668632141.40375,38766863.21414038,TRUE,138.88888888888889,141,127.19999999999999,149.4,22.200000000000017
Andrena obscuripostica,38.317,-120.667,43,699952553864.4264,69995255.38644265,TRUE,100.53333333333333,104.5,44.90000000000001,140.60000000000002,95.70000000000002
Andrena oenotherae,34.278,-118.254,49,188372731378.5501,18837273.137855012,TRUE,129.75,131.5,76.5,180.7,104.19999999999999
Andrena ofella,32.631,-106.999,27,324526634206.3334,32452663.42063334,TRUE,261.48,265,253,277,24
Andrena olivacea,34.672,-115.237,50,319840026684.80786,31984002.668480787,TRUE,97.13953488372093,92,80.8,118.6,37.8
Andrena omninigra,36.328,-121.277,65,123557852090.06396,12355785.209006397,TRUE,146.23333333333332,148,130.8,170.10000000000002,39.30000000000001
Andrena oniscicolor,44.57,-123.28,1,1274740507.7896118,127474.05077896119,TRUE,158,158,158,158,0
Andrena orthocarpi,37.977,-122.169,175,528033731614.96094,52803373.161496095,TRUE,103.57594936708861,101.5,70.4,135.60000000000002,65.20000000000002
Andrena osmioides,35.88,-119.024,49,364263135492.1405,36426313.54921405,TRUE,108.9,105,83,136.5,53.5
Andrena pallidifovea,39.0005,-118.7425,360,4139458401527.449,413945840.15274495,TRUE,143.33647798742138,146,103.7,176,72.3
Andrena pallidiscopa,39.401,-120.417,91,2158639664643.1428,215863966.46431428,TRUE,129.56976744186048,124.5,80.5,183,102.5
Andrena palpalis,34.187,-116.536,92,496891998080.86395,49689199.808086395,TRUE,92.3913043478261,88,72.6,118.2,45.60000000000001
Andrena papagorum,37.2245,-113.3245,14,921802262836.6709,92180226.28366709,TRUE,122.5,123,80.9,174.59999999999997,93.69999999999996
Andrena parachalybea,34.257999999999996,-117.2265,14,65351304702.40512,6535130.470240513,TRUE,104.45454545454545,103,92,123,31
Andrena parnassiae,43.695,-72.521,13,637783932917.5029,63778393.2917503,TRUE,240.16666666666666,238,234.2,249.4,15.200000000000017
Andrena patagiata,34.21,-111.568,14,162232551584.3807,16223255.158438072,TRUE,141.3,122,99.9,196.1,96.19999999999999
Andrena peckhami,44.282,-88.1985,14,1440931957277.8726,144093195.72778726,TRUE,201.14285714285714,200,189.2,213.8,24.600000000000023
Andrena pecosana,34.0745,-109.1585,70,1420380385445.7952,142038038.54457954,TRUE,253.28846153846155,258,227.39999999999998,275.9,48.5
Andrena pectidis,32.2,-106.767,17,188220179151.0185,18822017.91510185,TRUE,261.9166666666667,266,234.2,294.2,60
Andrena pectilis,36.509,-120.74600000000001,2,14921178274.761787,1492117.8274761788,TRUE,90.5,90.5,85.3,95.7,10.400000000000006
Andrena penemisella,37.6495,-121.95400000000001,16,41619973494.918396,4161997.3494918398,TRUE,87.5,89.5,41.699999999999996,128,86.30000000000001
Andrena pensilis,38.3215,-122.0645,72,134573421593.45935,13457342.159345936,TRUE,112.7910447761194,110,86.2,141,54.8
Andrena penutiani,35.655,-120.374,1,1347577327.8270798,134757.732782708,TRUE,67,67,67,67,0
Andrena perarmata,42.534,-119.594,73,2226491620691.365,222649162.06913653,TRUE,118.76923076923077,123,69.8,157,87.2
Andrena perezana,39.28,-89.882,1,3575537883.61244,357553.788361244,TRUE,108,108,108,108,0
Andrena perimelas,37.872,-122.272,44,774590846862.1447,77459084.68621446,TRUE,96.94871794871796,91,60,143,83
Andrena perplexa,39.105,-77.098,976,6299987001804.617,629998700.1804618,TRUE,128.5058548009368,126,103,160,57
Andrena perpunctata,18.648,-99.131,21,596793383926.5063,59679338.392650634,TRUE,253.71428571428572,249,225,302,77
Andrena persimulata,43.16,-76.6,71,4744817555283.552,474481755.5283552,TRUE,153.45454545454547,155,131.60000000000002,171.8,40.19999999999999
Andrena personata,38.983999999999995,-84.446,382,3060645539744.5317,306064553.9744532,TRUE,127.57222222222224,128,103,157,54
Andrena pertristis,40.306,-118.887,135,1743993598933.789,174399359.8933789,TRUE,168.3181818181818,171,141.9,190.10000000000002,48.20000000000002
Andrena phaceliae,38.5205,-85.0485,32,534811655412.1278,53481165.54121278,TRUE,131.8095238095238,132,119,148,29
Andrena piperi,40.164,-112.942,503,3961397408641.008,396139740.8641008,TRUE,126.15351812366738,132,80.80000000000001,163,82.19999999999999
Andrena placata,41.614000000000004,-74.0265,180,1902722304536.4102,190272230.45364103,TRUE,236.66355140186917,236,217,256.4,39.39999999999998
Andrena plana,37.871,-121.739,95,261723485895.42432,26172348.589542434,TRUE,109.73076923076923,110,86.69999999999999,134,47.30000000000001
Andrena platyparia,41.057,-83.912,167,6003721530489.316,600372153.0489317,TRUE,153.21052631578948,156.5,119,174,55
Andrena platyrhina,33.726,-110.705,4,89332013872.70938,8933201.387270939,TRUE,116,116,94.8,137.2,42.39999999999999
Andrena plebeia,29.378,-99.271,17,208206501997.59473,20820650.199759472,TRUE,95.125,100,77,105,28
Andrena plumiscopa,35.650999999999996,-120.375,10,87758958413.91809,8775895.84139181,TRUE,100.22222222222223,100,75.4,120.8,45.39999999999999
Andrena polemonii,40.012,-88.29,33,338349887564.0825,33834988.75640825,TRUE,135.96666666666667,130,108.6,148.60000000000002,40.00000000000003
Andrena porterae,39.6075,-115.07499999999999,44,1629687684932.5588,162968768.49325588,TRUE,129.37037037037038,140,75.60000000000001,170.60000000000002,95.00000000000001
Andrena prima,34.1945,-109.2615,84,1042443006717.1666,104244300.67171666,TRUE,92.31147540983606,90,69,109,40
Andrena primulifrons,31.648,-109.2225,134,2086546930916.698,208654693.0916698,TRUE,97.34166666666667,98.5,78,111.10000000000001,33.10000000000001
Andrena principalis,37.065,-122.049,49,203821061943.7251,20382106.194372512,TRUE,134.88372093023256,54,11.2,354.00000000000006,342.80000000000007
Andrena prolixa,37.904,-119.955,35,355508686787.9131,35550868.67879131,TRUE,124.96551724137932,119,73.60000000000001,183,109.39999999999999
Andrena pruni,39.334,-76.8115,442,1388286575720.5605,138828657.57205606,TRUE,124.60383386581469,121,103,153.8,50.80000000000001
Andrena prunifloris,35.045,-107.473,1,4236225285.463814,423622.5285463814,TRUE,NA,NA,NA,NA,NA
Andrena prunorum,41.215,-112.138,1333,7112706725343.914,711270672.5343914,TRUE,150.02754590984972,152,97.7,198,100.3
Andrena pulverea,38.048,-121.751,16,84514117571.018,8451411.7571018,TRUE,99.33333333333333,108.5,74.9,112.7,37.8
Andrena pulverulenta,44.57,-123.28,1,5361538953.785957,536153.8953785958,TRUE,145,145,145,145,0
Andrena puthua,34.733000000000004,-118.172,26,94364561325.24323,9436456.132524323,TRUE,98.4090909090909,98.5,78.19999999999999,115.60000000000001,37.40000000000002
Andrena quadrilimbata,35.305,-115.014,39,409308393896.1328,40930839.389613286,TRUE,90.13888888888889,85,68,117,49
Andrena quercina,34.211,-117.428,13,101241462182.14398,10124146.218214398,TRUE,122,110.5,74.50000000000001,178.29999999999995,103.79999999999994
Andrena quintiliformis,39.446,-120.186,205,1147730704443.0771,114773070.44430771,TRUE,183.95652173913044,183.5,155.3,209,53.69999999999999
Andrena quintilis,40.015,-95.242,47,1793041240867.0068,179304124.08670068,TRUE,159.86111111111111,164.5,135.5,196.5,61
Andrena ramaleyi,41.26,-105.591,25,976908475155.5405,97690847.51555406,TRUE,233.3181818181818,232,223.3,255.8,32.5
Andrena raveni,40.370999999999995,-119.5455,16,594447237955.773,59444723.795577295,TRUE,154.93333333333334,157,131,189.39999999999998,58.39999999999998
Andrena reflexa,25.933,-103.003,23,1422440135761.2268,142244013.5761227,TRUE,253.04761904761904,258,229,301,72
Andrena regularis,43.730000000000004,-72.828,180,6629573511939.855,662957351.1939856,TRUE,143.35652173913044,147,112.4,167,54.599999999999994
Andrena rehni,38.9065,-77.17150000000001,34,1511955539336.3584,151195553.93363586,TRUE,144.94444444444446,151,108,176.4,68.4
