scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Andrena anograe,38.992,-106.0045,36,500977231510.492,50097723.1510492,TRUE,153.966666666667,145,123,195.3,72.3
Andrena antonitonis,37.088,-106.02,1,3276739892.65929,327673.989265929,TRUE,128,128,128,128,0
Andrena apacheorum,39.196,-109.887,71,2034828598195.9,203482859.81959,TRUE,208.340909090909,213.5,186.3,235,48.7
Andrena apasta,35.585,-120.427,4,14360885460.1018,1436088.54601018,TRUE,81,83,70.2,91,20.8
Andrena aquila,36.607,-120.7275,6,16483161251.9725,1648316.12519725,TRUE,100.166666666667,102.5,84,114,30
Andrena arabis,40.979,-77.05,204,2980415666942.63,298041566.694263,TRUE,121.660550458716,120,101.8,148,46.2
Andrena arctostaphylae,37.822,-121.916,15,349895363228.06,34989536.322806,TRUE,111.272727272727,79,33,312,279
Andrena ardis,34.3345,-105.382,12,179922992155.678,17992299.2155678,TRUE,252.777777777778,265,225.2,277,51.8
Andrena arenicola,31.594,-98.117,14,326519661895.423,32651966.1895423,TRUE,104.769230769231,106,83.2,119,35.8
Andrena argemonis,31.7,-105.964,111,2198709373615.2,219870937.36152,TRUE,213.354430379747,220,177.4,240,62.6
Andrena asteris,41.768,-78.457,287,3524124999039.38,352412499.903938,TRUE,254.776119402985,262,238,280,42
Andrena asteroides,36.428,-77.884,23,426733316159.014,42673331.6159014,TRUE,257.2,276.5,249,299,49.9999999999999
Andrena astragali,41.229,-112.712,99,2140841029210.72,214084102.921072,TRUE,126.45652173913,138,67.2,173,105.8
Andrena atlantica,35.131,-79.43,65,1273050654174.54,127305065.417454,TRUE,114.770833333333,123,82.1,152,69.9
Andrena atypica,33.998,-117.9995,114,177013286020.538,17701328.6020538,TRUE,100.584905660377,100,63,141.5,78.5
Andrena auricoma,37.342,-119.596,325,2028842761440.85,202884276.144085,TRUE,122.804270462633,122,88,155,67
Andrena aurihirta,33.956,-117.372,56,39138773254.8234,3913877.32548234,TRUE,273.222222222222,270,252.6,293.4,40.8
Andrena auripes,29.6935,-108.32,2,15589478569.1837,1558947.85691837,TRUE,266,266,266,266,0
Andrena avulsa,29.45,-98.454,5,30402653965.1724,3040265.39651724,TRUE,93.4,92,83.4,104.2,20.8
Andrena baeriae,33.956,-117.372,46,123460270507.009,12346027.0507009,TRUE,96.875,96,73.9,117.4,43.5
Andrena balsamorhizae,36.3045,-114.471,32,4153109712.70665,415310.971270665,TRUE,96.1428571428571,95.5,84.7,106.5,21.8
Andrena banksi,38.864,-76.942,115,2198060225841.84,219806022.584184,TRUE,112.953703703704,115,81.7,152.6,70.9
Andrena barbara,38.9765,-77.172,584,1945257217409.93,194525721.740993,TRUE,111.947565543071,110,84,136,52
Andrena barberi,20.062,-99.124,33,767384442888.066,76738444.2888066,TRUE,248.896551724138,236,218.2,313.4,95.2
Andrena barbilabris,41.966,-93.1845,400,13214517156193.9,1321451715.61939,TRUE,143.528517110266,141,107,184.8,77.8
Andrena beameri,37.616,-93.401,15,79440559090.8296,7944055.90908296,TRUE,153.5,168,149.1,175.8,26.7
Andrena bendensis,38.96,-119.33,11,218664311284.807,21866431.1284807,TRUE,244.5,244.5,235.8,253.6,17.8
Andrena berberidis,41.418,-111.8035,16,918345248293.691,91834524.8293691,TRUE,113.307692307692,122,89,147.8,58.8
Andrena berkeleyi,32.918,-102.513,12,1575938185441.88,157593818.544188,TRUE,143.888888888889,154,100,192.4,92.4
Andrena bernardina,34.243,-117.309,14,42763549163.5173,4276354.91635173,TRUE,150.25,158.5,106,180.8,74.8
Andrena biareola,36.37,-121.49,13,64458667792.6906,6445866.77926906,TRUE,98.3846153846154,115,78.8,118,39.2
Andrena birtwelli,40.012,-111.621,239,1753819585917.65,175381958.591765,TRUE,194.471428571429,194.5,173.9,216,42.1
Andrena bisalicis,39.961,-78.639,207,3414171593210,341417159.321,TRUE,110.967741935484,108,81.6,139.4,57.8
Andrena biscutellata,37.017,-100.915,4,167973746468.298,16797374.6468298,TRUE,144,142,126.8,162,35.2
Andrena blaisdelli,33.953,-117.372,29,14557392465.0378,1455739.24650378,TRUE,99.2307692307692,94,64,134,70
Andrena blennospermatis,38.512,-121.943,18,30421033119.089,3042103.3119089,TRUE,42.2777777777778,53.5,1,90.2,89.2
Andrena bocensis,41.992,-121.142,3,15871426194.2692,1587142.61942692,TRUE,229.5,229.5,229.1,229.9,0.799999999999983
Andrena boronensis,35.0085,-117.585,12,157396970206.333,15739697.0206333,TRUE,88.3333333333333,96.5,78.2,102,23.8
Andrena braccata,41.39,-72.45,103,524056780918.117,52405678.0918117,TRUE,247.452830188679,256,236.2,270.8,34.6
Andrena bradleyi,41.4645,-74.029,228,2793326719899.35,279332671.989935,TRUE,130.162393162393,127,100,154.4,54.4
Andrena brevicornis,30.375,-99.6485,8,145766439381.136,14576643.9381136,TRUE,101.142857142857,99,88,120,32
Andrena brevipalpis,41.0945,-77.173,258,3404271355412.06,340427135.541206,TRUE,169.472972972973,175,121,204.6,83.6
Andrena brooksi,31.9,-108.806,3,482355307.219177,48235.5307219177,TRUE,254.5,254.5,247.7,261.3,13.6
Andrena bruneri,38.64,-109.838,29,778483563123.641,77848356.3123641,TRUE,144.36,133,125,163.6,38.6
Andrena buccata,38.275,-122.0955,12,31611799122.9488,3161179.91229488,TRUE,96.1666666666667,99,78,113.6,35.6
Andrena bucculenta,37.882,-121.884,31,156887717302.564,15688771.7302564,TRUE,108.538461538462,98,77.5,142,64.5
Andrena buckelli,38.899,-117.795,131,2210103187087.02,221010318.708702,TRUE,182.150943396226,184,160.5,202,41.5
Andrena bullata,30.667,-96.467,10,169713059926.23,16971305.992623,TRUE,289.9,300,259.6,316,56.4
Andrena caerulea,37.992,-121.996,351,1206836507978.7,120683650.79787,TRUE,118.493006993007,111,74.5,171,96.5
Andrena californiensis,33.9795,-117.395,44,198063772119.561,19806377.2119561,TRUE,100.5,101,72.3,120.6,48.3
Andrena caliginosa,37.383,-120.8965,10,96907847406.5629,9690784.74065629,TRUE,88.625,60.5,35,161.5,126.5
Andrena calvata,34.7625,-109.131,4,131554581999.182,13155458.1999182,TRUE,220,251.5,148,266.8,118.8
Andrena camissoniae,35.665,-120.802,2,9099111598.09961,909911.159809961,TRUE,157.5,157.5,156.3,158.7,2.40000000000003
Andrena canadensis,42.8,-83.912,211,5907496744856.24,590749674.485624,TRUE,234.263565891473,240,210.8,261,50.2
Andrena candida,37.333,-117.372,833,4889043408223.45,488904340.822345,TRUE,116.434725848564,120,53,175.5,122.5
Andrena candidiformis,38.668,-120.586,212,1496967263829.7,149696726.38297,TRUE,135.940540540541,139,97.4,170.6,73.2
Andrena capricornis,32.222,-109.273,43,1297019814342.16,129701981.434216,TRUE,95.8333333333333,94,77.5,118.5,41
Andrena carlini,40.488,-76.636,2405,6248377879918.49,624837787.991849,TRUE,122.585441404233,118,93,158,65
Andrena carolina,42.6825,-73.156,294,3701157178545.28,370115717.854528,TRUE,150.021276595745,151,130.7,169,38.3
Andrena ceanothi,42.603,-82.467,179,2755784772345.56,275578477.234556,TRUE,152.149606299213,153,125,178,53
Andrena ceanothifloris,38.829,-119.933,132,1484600540017.35,148460054.001735,TRUE,169.91935483871,172,149.3,190.7,41.4
Andrena cerasifolii,35.3735,-117.372,568,4277586905722.07,427758690.572207,TRUE,123.735729386892,133,54.2,178,123.8
Andrena cercocarpi,37.427,-121.971,67,724179628609.698,72417962.8609698,TRUE,113.964912280702,110,83.2,139,55.8
Andrena cerebrata,33.1795,-85.2255,8,21529738413.3523,2152973.84133523,TRUE,108.625,107,92.4,124.3,31.9
Andrena chalybaea,37.7215,-122.1695,44,28285653674.3657,2828565.36743657,TRUE,84.3684210526316,86,59.7,103.3,43.6
Andrena chalybioides,38.535,-120.376,29,938393032523.404,93839303.2523404,TRUE,117.5,120,80.3,143.7,63.4
Andrena chaparralensis,28.4315,-99.757,4,3340979310.40879,334097.931040879,TRUE,74,65,55,100.2,45.2
Andrena chapmanae,37.822,-119.476,81,1011439739259.39,101143973.925939,TRUE,147.03125,150,113.9,174.7,60.8
Andrena cheyennorum,41.041,-113.082,27,954779515481.08,95477951.548108,TRUE,168.684210526316,170,152,187,35
Andrena chlorogaster,37.835,-120.586,427,1532883160443.6,153288316.04436,TRUE,101.835443037975,100,64.4,140.2,75.8
Andrena chlorosoma,37.872,-122.067,48,99558222160.0992,9955822.21600992,TRUE,108.428571428571,102,81.4,137.9,56.5
Andrena chlorura,37.798,-118.84,203,1519770983140.4,151977098.31404,TRUE,102.637426900585,105,63,137,74
Andrena chromotricha,43.039,-96.338,65,3160232966115.83,316023296.611583,TRUE,218.184210526316,220.5,206.1,240.5,34.4
Andrena chylismiae,39.34,-117.873,12,503106826711.895,50310682.6711895,TRUE,150.090909090909,157,116,174,58
Andrena citrinihirta,38.005,-120.847,17,348828362417.348,34882836.2417348,TRUE,268.714285714286,268.5,252.6,287,34.4
Andrena clarkella,45.754,-76.426,145,6521311518438.51,652131151.843851,TRUE,127.416666666667,127,105,150.3,45.3
Andrena cleodora,39.386,-120.082,244,2042446274971.66,204244627.497166,TRUE,173.563876651982,176,146,196,50
Andrena coactipostica,33.956,-117.372,59,36576088375.3284,3657608.83753284,TRUE,84.0862068965517,79.5,61,116.6,55.6
Andrena coconina,37.285,-111.888,5,169200077138.338,16920007.7138338,TRUE,186,186,186,186,0
Andrena colletina,41.264,-109.647,64,2676057042279.75,267605704.227975,TRUE,240.960784313725,245,229,261,32
Andrena columbiana,44.203,-119.658,107,3849954788890.81,384995478.889081,TRUE,207.176470588235,208,191.4,234,42.6
Andrena commoda,41.646,-88.29,511,6653197585594.86,665319758.559486,TRUE,157.027638190955,158.5,129,182,53
Andrena compositarum,37.989,-121.143,2,1837162686.36745,183716.268636745,TRUE,96.5,96.5,88.1,104.9,16.8
Andrena concinnula,33.956,-117.372,125,964501347921.963,96450134.7921963,TRUE,66.7372881355932,61,21,102.9,81.9
Andrena confederata,38.536,-77.463,95,1883565530330.93,188356553.033093,TRUE,123.905405405405,128,89.6,157,67.4
Andrena congrua,36.4865,-119.0845,20,129115391252.938,12911539.1252938,TRUE,120.6875,119,107,135.5,28.5
Andrena coracina,35.126,-117.585,7,18752753720.3098,1875275.37203098,TRUE,96.5,89,84,116.5,32.5
Andrena cornelli,39.076,-76.8105,90,527685945256.685,52768594.5256685,TRUE,134.189655172414,129,111.8,189.6,77.8
Andrena coruscata,35.769,-106.287,3,21799314626.6602,2179931.46266602,TRUE,186.333333333333,182,173.2,201.2,28
Andrena costillensis,41.041,-106.983,67,1626238616991.23,162623861.699123,TRUE,214.333333333333,213,192,236,44
Andrena cragini,39.838,-95.4635,12,510137479186.306,51013747.9186306,TRUE,158.666666666667,157,135,175.8,40.8
Andrena crataegi,41.923,-82.837,1580,9720384404606.42,972038440.460642,TRUE,153.866552609068,156,124,183.2,59.2
Andrena crawfordi,30.571,-97.031,39,1697801757215.51,169780175.721551,TRUE,116.441176470588,114.5,101,138.7,37.7
Andrena cressonii,40.059,-83.6585,1610,8462037652130.33,846203765.213033,TRUE,133.032975460123,130,100.3,165.7,65.4
Andrena crinita,35.354,-111.7345,6,856711827.533745,85671.1827533745,TRUE,182,177,172.2,193.8,21.6
Andrena cristata,37.822,-116.5495,122,3742463309351.32,374246330.935132,TRUE,115.663366336634,120,59,162,103
Andrena cruciferarum,35.968,-119.1625,28,902298605508.336,90229860.5508336,TRUE,100.681818181818,83,65.2,143.7,78.5
Andrena crudeni,37.1435,-119.834,46,107921790976.65,10792179.097665,TRUE,103.282051282051,104,63.8,137,73.2
Andrena cryptanthae,33.956,-117.372,105,245918306307.614,24591830.6307614,TRUE,110.921568627451,105,74.2,160.3,86.1
Andrena cuneilabris,37.872,-122.133,86,449059777862.827,44905977.7862827,TRUE,96.9411764705882,91.5,60.7,135.6,74.9
Andrena cupreotincta,39.667,-119.811,167,1925648360705.56,192564836.070556,TRUE,163.08843537415,169,122.6,189.2,66.6
Andrena cyanophila,38.935,-111.313,203,2354153126820.84,235415312.682084,TRUE,187.548780487805,190,167,211,44
Andrena cyanosoma,33.794,-117.356,18,123294014801.193,12329401.4801193,TRUE,114.4,105,87.2,115.8,28.6
Andrena cymatilis,38.545,-121.761,10,65095326707.4322,6509532.67074322,TRUE,106.166666666667,99,91,128.5,37.5
Andrena daeckei,40.01,-74.984,9,275278876824.413,27527887.6824413,TRUE,119,134,52.6,167.4,114.8
Andrena dapsilis,34.369,-100.477,9,210242617226.395,21024261.7226395,TRUE,95.125,99,84.9,103.3,18.4
Andrena davidsoni,34.224,-118.061,1,7256818559.8844,725681.85598844,TRUE,NA,NA,NA,NA,NA
Andrena declinis,34.956,-115.709,3,77536367063.3587,7753636.70633587,TRUE,91.5,91.5,63.1,119.9,56.8
Andrena decolorata,33.841,-116.7055,6,100246123329.83,10024612.332983,TRUE,121.6,108,99.2,156.8,57.6
Andrena deserticola,35.647,-117.812,9,49063182322.1559,4906318.23221559,TRUE,112.222222222222,112,102.6,120.8,18.2
Andrena dimorpha,29.675,-81.3655,12,1116283684125.23,111628368.412523,TRUE,76.5,76,65,88.5,23.5
Andrena dissimulans,35.469,-119.061,26,98767960587.9094,9876796.05879094,TRUE,92.72,91,66.2,119,52.8
Andrena dissona,37.6495,-121.06,2,8621843153.31369,862184.315331369,TRUE,102.5,102.5,78.9,126.1,47.2
Andrena distans,41.791,-79.977,163,2393351363703.66,239335136.370366,TRUE,145.229166666667,145,121.5,166.5,45
Andrena dolomellea,30.628,-96.317,23,65135369291.2419,6513536.92912419,TRUE,118.238095238095,110,98,119,21
Andrena duboisi,37.923,-121.736,21,99172298846.3254,9917229.88463254,TRUE,115.333333333333,111,82,140,58
Andrena dunningi,43.51,-76.51,553,3481190487501.58,348119048.750158,TRUE,126.785562632696,124,105,152,47
Andrena duplicata,35.683,-82.4,13,628661164151.341,62866116.4151341,TRUE,251.727272727273,244,178,316,138
Andrena durangoensis,40.7815,-107.143,4,6233203115201.62,623320311.520162,TRUE,148,139,139,160.6,21.6
Andrena edwardsi,39.227,-119.701,85,820957101015.481,82095710.1015481,TRUE,169.972972972973,174,151.3,186.7,35.4
Andrena ellisiae,40.072,-105.285,1,3506100392.97978,350610.039297978,TRUE,142,142,142,142,0
Andrena eothina,35.483,-119.321,8,25758061619.6673,2575806.16196673,TRUE,75.6666666666667,70.5,66.5,90,23.5
Andrena eremophila,35.055,-118.172,3,2800863558.04686,280086.355804686,TRUE,103.333333333333,101,100.2,107.4,7.2
Andrena erigeniae,39.094,-77.263,1155,2826746940492.72,282674694.049272,TRUE,113.659340659341,114,89,138.9,49.9
Andrena erythrogaster,40.78,-88.513,429,6812975217639.28,681297521.763928,TRUE,131.872093023256,128,106.3,161,54.7
Andrena erythronii,40.086,-87.535,162,2587133418848.44,258713341.884844,TRUE,111.672131147541,109,89,141.8,52.8
Andrena escondida,37.272,-119.83,13,63937836432.1096,6393783.64321096,TRUE,103.538461538462,110,65,118.4,53.4
Andrena evoluta,40.655,-116.273,27,1045524670244.52,104552467.024452,TRUE,159.428571428571,159,130,186,56
Andrena faceta,27.8805,-98.153,8,316431267345.739,31643126.7345739,TRUE,84.125,85.5,79.7,87.3,7.59999999999999
Andrena fenningeri,38.9705,-77.266,96,1440311982083.58,144031198.208358,TRUE,97.4266666666667,95,72,120,48
Andrena ferrugineipes,33.956,-117.395,17,354363637372.382,35436363.7372382,TRUE,105.214285714286,91,62.3,174.2,111.9
Andrena flaminea,26.301,-98.163,1,2705334319.00134,270533.431900134,TRUE,NA,NA,NA,NA,NA
Andrena flandersi,34.921,-117.615,25,39515224393.4399,3951522.43934399,TRUE,105.208333333333,102,86.1,127.4,41.3
Andrena flexa,30.628,-96.293,20,299080149680.343,29908014.9680343,TRUE,89.6470588235294,80,72,124,52
Andrena flocculosa,18.974,-99.083,9,161072471421.753,16107247.1421753,TRUE,252.222222222222,281,137.8,324.6,186.8
Andrena forbesii,40.697,-87.532,855,8852810198681.29,885281019.868129,TRUE,130.255886970173,128,101,164.4,63.4
Andrena foxii,35.193,-118.7145,10,22886607666.6539,2288660.76666539,TRUE,80.1428571428571,90,50.2,102.2,52
Andrena fracta,31.85,-109.275,219,2266780433121.81,226678043.312181,TRUE,98.3177083333333,94,75,131,56
Andrena fragilis,41.3425,-77.0365,250,2365107281406.46,236510728.140646,TRUE,164.931623931624,168,146.8,187,40.2
Andrena frigida,43.027,-108.73,603,15402662008553.9,1540266200.85539,TRUE,110.572916666667,111,58.9,153,94.1
Andrena fulgida,41.797,-73.774,2,11510490374.4793,1151049.03744793,TRUE,203,203,193.4,212.6,19.2
Andrena fulvipennis,31.135,-81.352,81,1925539459671.38,192553945.967138,TRUE,279.153846153846,284,245,305.2,60.2
Andrena furva,33.966,-117.752,4,5540071215.82458,554007.121582458,TRUE,109.5,109.5,105.5,113.5,8
Andrena fuscicauda,38.379,-121.677,77,523933304149.35,52393330.414935,TRUE,137.861538461538,140,97.8,170.2,72.4
Andrena gardineri,37.454,-82.941,79,2478565505386.67,247856550.538667,TRUE,139.524590163934,137,99,163,64
Andrena geranii,40.8085,-88.197,176,5157052195319.07,515705219.531907,TRUE,150.033613445378,149,126,176.4,50.4
Andrena gibberis,39.648,-119.534,10,476091106629.724,47609110.6629724,TRUE,123.3,132.5,93.4,144.3,50.9
Andrena gnaphalii,34.808,-119.012,19,128236087863.47,12823608.786347,TRUE,118.0625,124.5,94.5,129.5,35
Andrena gordoni,41.8535,-120.128,10,658775668913.166,65877566.8913166,TRUE,152.875,155.5,119.2,181.3,62.1
Andrena grindeliae,37.5135,-122.0265,6,8333844841.46987,833384.484146987,TRUE,250.833333333333,253,238,261.5,23.5
Andrena hallii,41.26,-111.443,130,2342672575731.91,234267257.573191,TRUE,163.272,165,139.4,186.6,47.2
Andrena hamulata,39.002,-120.1445,22,56220070547.7718,5622007.05477718,TRUE,197.411764705882,201,183.2,211.8,28.6
Andrena hastulata,32.407,-106.002,15,641948167584.923,64194816.7584923,TRUE,262.307692307692,263,237.4,285.8,48.4
Andrena haynesi,38.596,-103.597,76,2101978604606.37,210197860.460637,TRUE,223.857142857143,236,176.8,255.1,78.3
Andrena helianthi,41.057,-95.9265,396,6073068574339.53,607306857.433953,TRUE,237.444444444444,242,218,259,41
Andrena helianthiformis,39.56,-97.962,30,748271361904.929,74827136.1904929,TRUE,175.958333333333,177,155.2,192.5,37.3
Andrena hemileuca,44.564,-122.418,76,530696348568.65,53069634.856865,TRUE,126.238095238095,129,102,150.6,48.6
Andrena heraclei,39.2685,-78.3885,84,1272743293458.71,127274329.345871,TRUE,130.825396825397,130,111.6,157,45.4
Andrena hermosa,35.884,-119.272,5,48896793.0565796,4889.67930565796,TRUE,76.8,69,68.4,93,24.6
Andrena hicksi,41.041,-107.879,27,213954771153.757,21395477.1153757,TRUE,164.541666666667,164.5,128.5,190.7,62.2
Andrena hilaris,39.031,-76.5455,92,2452454540099.93,245245454.009993,TRUE,134.519230769231,130.5,94.8,164.9,70.1
Andrena hippotes,41.531,-88.0635,734,7485057454241.25,748505745.424125,TRUE,136.866666666667,136,109,167,58
Andrena hirticincta,42.723,-74.193,793,5000909030976.43,500090903.097643,TRUE,244.226315789474,245,224,268,44
Andrena hurdi,37.1245,-120.937,10,14435770306.2371,1443577.03062371,TRUE,94.875,95,63.8,115.1,51.3
Andrena hypoleuca,36.07,-120.376,39,399116744053.345,39911674.4053345,TRUE,113.757575757576,116,81.8,134,52.2
Andrena ignota,34.195,-79.763,1,4476512829.69592,447651.282969592,TRUE,NA,NA,NA,NA,NA
Andrena ilicis,38.8,-77.1965,78,2085855830644.05,208585583.064405,TRUE,122.058823529412,125.5,82.7,157.6,74.9
Andrena illini,39.28,-87.845,283,2388261657211.34,238826165.721134,TRUE,117.363636363636,115,95,139.6,44.6
Andrena illinoiensis,40.015,-97.409,349,6607723719549.29,660772371.954929,TRUE,126.833333333333,126.5,105,151.1,46.1
Andrena illustris,34.438,-117.823,11,17305880759.9499,1730588.07599499,TRUE,109.5,90.5,75.2,146.3,71.1
Andrena imitatrix,40.084,-86.134,1141,8060513112505.21,806051311.250521,TRUE,121.412969283276,120,92,157,65
Andrena impolita,36.206,-114.211,42,344493432560.264,34449343.2560264,TRUE,100.710526315789,93,43.3,155.9,112.6
Andrena inclinata,36.405,-120.0945,2,4145351617.79543,414535.161779543,TRUE,79,79,79,79,0
Andrena integra,42.445,-79.294,116,2183622355535.95,218362235.553595,TRUE,158.698412698413,157,143,178,35
Andrena irrasus,38.972,-96.446,5,90068735646.6816,9006873.56466816,TRUE,256,250.5,250,266.4,16.4
Andrena ishii,38.7855,-120.2645,22,2622547336403.75,262254733.640375,TRUE,112.5,111.5,87.6,142,54.4
Andrena isocomae,36.658,-118.547,48,90637612836.0672,9063761.28360672,TRUE,268.130434782609,269.5,250,293.5,43.5
Andrena jennei,46.624,-120.516,1,5134697145.37439,513469.714537439,TRUE,140,140,140,140,0
Andrena jessicae,32.1495,-109.4995,20,482556067830.552,48255606.7830552,TRUE,87.625,87,75,104.5,29.5
Andrena kaibabensis,36.865,-111.949,7,12521337827.5687,1252133.78275687,TRUE,160.6,172,134.4,179.8,45.4
Andrena kalmiae,43.14,-71.309,10,223633093833.301,22363309.3833301,TRUE,179.5,179,165.5,194,28.5
Andrena knuthiana,37.872,-121.949,145,1324805459425.59,132480545.942559,TRUE,131.117117117117,125,69,190,121
Andrena krigiana,37.5875,-82.3285,110,2125119020412.39,212511902.041239,TRUE,125.840579710145,132,85.4,171.4,86
Andrena kristina,40.004,-105.285,9,251466378517.371,25146637.8517371,TRUE,143,146,135,148.6,13.6
Andrena labergei,34.915,-115.901,2,73445724549.2747,7344572.45492747,TRUE,89,89,89,89,0
Andrena lamelliterga,37.313,-93.396,3,17605852068.418,1760585.2068418,TRUE,131,131,131,131,0
Andrena laminibucca,40.218,-111.974,22,759169123473.771,75916912.3473771,TRUE,167.611111111111,171.5,141.7,190.8,49.1
Andrena lanhami,40.072,-105.418,6,11488688941.4015,1148868.89414015,TRUE,151.75,144,132.2,177.5,45.3
Andrena latifrons,38.621,-120.345,15,476780809607.766,47678080.9607766,TRUE,119.090909090909,137,71,157,86
Andrena lativentris,37.073,-121.816,17,80965492938.1583,8096549.29381583,TRUE,106,109,80,129.6,49.6
Andrena lauracea,30.628,-96.254,7,102892630418.575,10289263.0418575,TRUE,103.285714285714,104,80,123.8,43.8
Andrena lauta,33.953,-117.395,21,45455876822.7458,4545587.68227459,TRUE,66.6,53,35.2,112.9,77.7
Andrena lawrencei,41.9355,-111.836,70,1200498662176.63,120049866.217663,TRUE,141.230769230769,143,117.4,161,43.6
Andrena layiae,37.8065,-121.647,18,378384997419.466,37838499.7419466,TRUE,92.8235294117647,83,65.6,137.4,71.8
Andrena lepidii,35.0625,-118.0085,10,25272275524.8142,2527227.55248142,TRUE,94.375,86.5,84,112.4,28.4
Andrena leucomystax,37.656,-121.487,9,92518372775.3766,9251837.27753766,TRUE,117.285714285714,88,74.6,181,106.4
Andrena levipes,34.808,-119.011,38,1044326616691.26,104432661.669126,TRUE,124.735294117647,127,101.6,148,46.4
Andrena lewisorum,36.84,-119.906,29,110167641799.275,11016764.1799275,TRUE,141.111111111111,141.5,113.7,163.3,49.6
Andrena linsleyana,38.64,-110.63,30,43114693710.0643,4311469.37100643,TRUE,132.592592592593,131,111,149,38
Andrena linsleyi,36.215,-114.909,27,701313683065.688,70131368.3065688,TRUE,105.25,92,61.9,131,69.1
Andrena livida,35.1,-114.04,57,671091456719.392,67109145.6719393,TRUE,116.106382978723,105,75,175,100
Andrena lomatii,37.9945,-119.881,16,466427876545.931,46642787.6545931,TRUE,135.307692307692,132,91.2,185.8,94.6
Andrena longifovea,34.812,-116.615,3,200005527787.288,20000552.7787288,TRUE,132.333333333333,151,103,154.2,51.2
Andrena lupinorum,41.26,-105.602,175,3471871547444.23,347187154.744423,TRUE,167.833333333333,171.5,135.3,193,57.7
Andrena luteihirta,38.012,-121.8195,12,106882220291.252,10688222.0291252,TRUE,235.818181818182,252,196,277,81
Andrena mackieae,37.586,-119.834,37,861447960599.596,86144796.0599596,TRUE,103.178571428571,93.5,55.2,156,100.8
Andrena macoupinensis,38.879,-109.813,143,7242663539855.94,724266353.985594,TRUE,127.864661654135,130,89,159.6,70.6
Andrena macra,38.648,-77.015,91,1082329905271.2,108232990.52712,TRUE,134.057471264368,139,101.2,161.4,60.2
Andrena macswaini,35.358,-118.7145,10,83929720224.0933,8392972.02240933,TRUE,70.1,80.5,1,102.2,101.2
Andrena malacothricidis,34.776,-119.558,7,11160798553.0062,1116079.85530062,TRUE,116.142857142857,119,100.8,127.4,26.6
Andrena mandibularis,40.111,-83.017,312,7420739383983.29,742073938.398329,TRUE,118.919831223629,115,96,146,50
Andrena mariae,40.113,-89.882,311,7974446402464.59,797444640.246459,TRUE,130.643410852713,125.5,101,165.3,64.3
Andrena medionitens,40.063,-111.981,331,2983578689456.05,298357868.945605,TRUE,175.91103202847,176,142,207,65
Andrena melanochroa,41.894,-105.508,240,8747214234669.87,874721423.466987,TRUE,151.634285714286,154,116.2,186.6,70.4
Andrena mellea,31.713,-109.031,103,1194470333932.87,119447033.393287,TRUE,189.155844155844,214,102.2,237,134.8
Andrena melliventris,34.0025,-99.2335,56,2221391621254.96,222139162.125496,TRUE,152.882352941176,151,123,183,60
Andrena mendica,35.789,-82.983,7,286383063237.519,28638306.3237519,TRUE,159,160,151.2,166.6,15.4
Andrena mentzeliae,39.064,-104.984,17,995563369044.773,99556336.9044773,TRUE,221.727272727273,220,207,244,37
Andrena merriami,41.73,-111.83,206,2065276638315.93,206527663.831593,TRUE,143.614583333333,140,107.2,178.9,71.7
Andrena mesillae,33.8465,-106.843,42,1831444461624.53,183144446.162453,TRUE,95.8666666666667,90,76.6,112.9,36.3
Andrena mesoleuca,38.198,-119.811,11,108446108366.836,10844610.8366836,TRUE,184.666666666667,188,165.6,212.4,46.8
Andrena micheneri,26.133,-97.631,3,707626866.638952,70762.6866638952,TRUE,86.3333333333333,86,86,86.8,0.799999999999997
Andrena micheneriana,26.9665,-106.666,14,504368368390.066,50436836.8390066,TRUE,256.714285714286,242,230.6,303.7,73.1
Andrena micheneriella,29.424,-98.493,3,266594105.067079,26659.4105067079,TRUE,310,311,308.6,311,2.39999999999998
Andrena microchlora,40.3005,-119.537,160,2901319447554.88,290131944.755489,TRUE,118.248366013072,121,83,152.4,69.4
Andrena milwaukeensis,42.787,-78.817,708,14483623804142.6,1448362380.41426,TRUE,145.204710144928,147,116,174,58
Andrena miniata,28.948,-102.45,5,76042886038.6088,7604288.60386088,TRUE,82.25,88.5,56.2,103.3,47.1
Andrena miranda,44.632,-90.849,310,12306295359617.3,1230629535.96173,TRUE,176.076233183857,178,132.6,210,77.4
Andrena misella,37.869,-121.826,27,41028295391.3538,4102829.53913538,TRUE,92.48,92,55.8,146.2,90.4
Andrena miserabilis,40.084,-83.895,1565,11162068246380.5,1116206824.63805,TRUE,118.134887593672,117,84,150,66
Andrena mohavensis,35.776,-117.585,19,100393221411.575,10039322.1411575,TRUE,100.888888888889,92,83,130.6,47.6
Andrena mojavensis,35.707,-117.883,7,19005831.6614647,1900.58316614647,TRUE,93,91,82,103,21
Andrena monilicornis,31.914,-109.121,51,806030025727.09,80603002.572709,TRUE,91.0217391304348,84.5,76,110.5,34.5
Andrena monoensis,37.582,-118.268,9,7511443689.87134,751144.368987134,TRUE,194,186,180.6,212.2,31.6
Andrena monogonoparia,38.853,-120.449,15,93975621759.8196,9397562.17598196,TRUE,142.818181818182,149,80,188,108
Andrena monticola,31.903,-109.263,23,264384836988.085,26438483.6988085,TRUE,247.823529411765,247,231,270.2,39.2
